PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
199,278,326,Yes,KOLTON MOORE/CHOSEN FEW,Peace In The Pines,---,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,409,245,1,0,1,1,1,0,308,1,606,0,-,-,326,-,-,-,-,-,-,-,-,-,-
285,327,327,Yes,CHASE BAKER,Kawntry Sawng,---,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,356,228,1,0,1,1,1,0,251,1,607,0,-,-,327,-,-,-,-,-,-,-,-,-,-
322,317,328,Yes,JULY TURNER,That's How It Goes,---,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,424,247,1,0,1,1,1,0,383,1,608,0,-,-,328,-,-,-,-,-,-,-,-,-,-
292,315,329,Yes,WESLEY PACE,Would We,---,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,413,246,1,0,1,1,1,0,455,1,609,0,-,-,329,-,-,-,-,-,-,-,-,-,-
330,330,330,Yes,ROYCE JOHNS,Truckstop Souvenirs,---,-,5,5,0,1,1,0,1,0,0,0,0,0.001,0.001,0,467,265,1,0,1,1,1,0,549,0,610,0,-,-,330,-,-,-,-,-,-,-,-,-,-
96,260,331,,COLT FORD,Young Americans,Average Joes,-,5,7,-2,3,4,-1,2,0,0,0,1,0,0.001,-0.001,517,263,3,0,3,0.8,1,-0.3,434,1,611,0,-,-,331,-,-,-,-,-,-,-,-,-,-
49,217,332,,KAMERON MARLOWE,Giving You Up,Columbia Nashville,-,5,10,-5,1,2,-1,1,0,0,0,0,0,0,0,535,441,1,0,1,1,2,-1,552,0,612,0,-,-,332,-,-,-,-,-,-,-,-,-,-
59,207,333,,TYLER FARR,Soundtrack To A Small Town...,Night Train/Broken Bow,-,5,10,-5,1,2,-1,0,0,0,1,0,0,0,0,511,364,1,0,1,1,2,-1,393,1,313,1,-,-,333,-,-,-,-,-,-,-,-,-,-
74,201,334,,THOMAS RHETT,Church Boots,Valory Music Co.,-,5,11,-6,3,5,-2,0,0,0,0,3,0.001,0.005,-0.004,477,222,3,0,3,0.6,1,-0.4,171,3,613,0,-,-,334,-,-,-,-,-,-,-,-,-,-
186,184,335,Yes,TAYLOR SWIFT,Ours (Taylor's Version),Republic,-,5,13,-8,3,3,0,0,0,1,1,1,0.007,0.017,-0.01,220,140,2,0,2,1,1,0,168,3,258,2,-,-,335,-,-,-,-,-,-,-,-,-,-
63,178,336,,KIDD G,Daylight Savings,Rebel/Valory/Geffen,-,5,15,-10,1,5,-4,0,0,0,0,1,0.003,0.002,0.001,397,255,1,1,1,0.5,2.5,-2,347,1,614,0,-,-,336,-,-,-,-,-,-,-,-,-,-
308,680,337,Yes,TAMMY SUE TAYLOR,You're Not My Hero,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,323,538,1,1,1,1,0,1,472,1,314,1,-,-,337,-,-,-,-,-,-,-,-,-,-
321,661,338,Yes,LIAM COLEMAN,Wishing You,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,338,329,1,1,1,1,0,1,343,1,615,0,-,-,338,-,-,-,-,-,-,-,-,-,-
326,690,339,Yes,CHRIS MORENO,Take Me With You,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,347,456,1,1,1,1,0,1,271,1,616,0,-,-,339,-,-,-,-,-,-,-,-,-,-
319,701,340,Yes,LILY FITTS,Hurts Like Hell,Thirty Knots,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,342,367,1,1,1,1,0,1,240,1,617,0,-,-,340,-,-,-,-,-,-,-,-,-,-
297,700,341,Yes,MATT CASTILLO,Go Get Her,Smith Music Group,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,374,320,1,1,1,1,0,1,248,1,618,0,-,-,341,-,-,-,-,-,-,-,-,-,-
131,616,342,Yes,CODY JOHNSON,Fenceposts,CoJo Music/WMN,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,392,407,1,1,1,1,0,1,367,1,619,0,-,-,342,-,-,-,-,-,-,-,-,-,-
129,691,343,Yes,GEORGE STRAIT,All My Ex's Live... (Live '14),MCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0,0,0,567,531,1,1,1,1,0,1,277,1,620,0,-,-,343,-,-,-,-,-,-,-,-,-,-
64,528,344,Yes,LAINEY WILSON,Dirty Looks,Broken Bow,-,4,2,2,2,1,1,0,0,0,1,1,0.005,0.003,0.002,332,250,1,0,1,2,1,1,203,2,315,1,-,-,344,-,-,-,-,-,-,-,-,-,-
121,532,345,Yes,MORGAN WALLEN,Outlaw f/Ben Burgess,Big Loud/Republic,-,4,2,2,2,1,1,0,0,0,1,1,0.005,0,0.005,330,564,1,0,1,2,1,1,216,2,316,1,-,-,345,-,-,-,-,-,-,-,-,-,-
118,500,346,Yes,TYLER CHILDERS,House Fire,Hickman Holler/RCA,-,4,2,2,2,1,1,0,0,0,1,1,0.004,0.003,0.001,337,235,1,0,1,2,1,1,201,2,317,1,-,-,346,-,-,661,-,-,-,-,-,-,-
134,533,347,Yes,49 WINCHESTER,Russell County Line,New West,-,4,2,2,2,1,1,1,0,0,0,1,0.001,0.001,0,457,258,1,0,1,2,1,1,359,1,621,0,-,-,347,-,-,-,-,-,-,-,-,-,-
187,484,348,Yes,TRIBUTE QUARTET,Halfway Up The Mountain,Daywind,-,4,3,1,1,1,0,0,1,0,0,0,0.006,0.006,0,281,210,1,1,1,0.5,0.5,0,373,1,318,1,-,-,348,-,-,-,-,-,-,-,-,-,-
224,448,349,Yes,12/OC,Mama's Right,---,-,4,3,1,1,1,0,0,0,0,0,1,0.004,0.004,0,335,224,1,1,1,0.5,0.5,0,536,1,622,0,-,-,349,-,-,-,-,-,-,-,-,-,-
84,-,350,Yes,NATE SMITH,Wreckage,RCA Nashville,-,4,0,4,2,0,2,0,1,1,0,0,0.007,0,0.007,219,518,1,1,1,2,0,2,195,2,259,2,-,-,350,-,-,-,-,-,-,-,-,-,-
351,355,351,Yes,DARIN & BROOKE ALDRIDGE,"Jordan f/R.Skaggs,M.Pitney..",Billy Blue Records,-,4,4,0,2,2,0,0,1,0,0,1,0.006,0.006,0,225,190,2,0,2,1,1,0,202,2,319,1,-,-,351,-,-,-,-,-,-,-,-,-,-
75,-,352,Yes,HILLARY SCOTT/THE SCOTT FAMILY,Thy Will,EMI Nashville/Cap CMG,-,4,0,4,1,0,1,0,0,0,1,0,0.008,0,0.008,208,502,1,1,1,1,0,1,520,1,320,1,268,-,352,-,-,-,-,-,-,-,-,-,-
55,-,353,Yes,THE CHICKS,Gaslighter,Columbia,-,4,0,4,1,0,1,0,0,1,0,0,0.008,0,0.008,211,542,1,1,1,1,0,1,439,1,321,1,-,-,353,-,-,537,-,-,-,-,-,-,-
240,-,354,Yes,CODY JOHNSON,Star Spangled Banner,---,-,4,0,4,1,0,1,0,0,1,0,0,0.007,0,0.007,216,410,1,1,1,1,0,1,272,1,322,1,-,-,354,-,-,-,-,-,-,-,-,-,-
101,-,355,Yes,ERIC CHURCH/JAZMINE SULLIVAN,The Star-Spangled Banner,---,-,4,0,4,1,0,1,0,0,1,0,0,0.007,0,0.007,213,327,1,1,1,1,0,1,276,1,323,1,-,-,355,-,-,-,-,-,-,-,-,-,-
86,-,356,Yes,LUKE COMBS,Back 40 Back,River House/Columbia Nash,-,4,0,4,1,0,1,0,0,1,0,0,0.007,0,0.007,214,332,1,1,1,1,0,1,346,1,324,1,-,-,356,-,-,-,-,-,-,-,-,-,-
200,-,357,Yes,KINGDOM HEIRS,I'll Never Get Over The...,Sonlite,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,260,429,1,1,1,1,0,1,366,1,325,1,-,-,357,-,-,-,-,-,-,-,-,-,-
152,-,358,Yes,KAREN PECK & NEW RIVER,The God I Serve,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,259,418,1,1,1,1,0,1,408,1,326,1,-,-,358,-,-,-,-,-,-,-,-,-,-
276,-,359,Yes,OLD TIME PREACHERS QUARTET,He Has,---,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,270,472,1,1,1,1,0,1,480,1,327,1,-,-,359,-,-,-,-,-,-,-,-,-,-
146,-,360,Yes,BRIAN FREE & ASSURANCE,How Good Does Grace Feel,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,232,305,1,1,1,1,0,1,485,1,328,1,-,-,360,-,-,-,-,-,-,-,-,-,-
145,-,361,Yes,11TH HOUR,He Welcomes The Beggar,Sonlite,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,224,272,1,1,1,1,0,1,327,1,329,1,-,-,361,-,-,-,-,-,-,-,-,-,-
283,-,362,Yes,SOUTHBOUND,No Better Than That,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,277,523,1,1,1,1,0,1,292,1,330,1,-,-,362,-,-,-,-,-,-,-,-,-,-
166,-,363,Yes,TRIUMPHANT QUARTET,Even Me,---,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,283,545,1,1,1,1,0,1,444,1,331,1,-,-,363,-,-,-,-,-,-,-,-,-,-
239,-,364,Yes,HYSSONGS,There Is A God,Chapel Valley-Inspire,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,252,397,1,1,1,1,0,1,324,1,332,1,-,-,364,-,-,-,-,-,-,-,-,-,-
174,-,365,Yes,SUNDAY DRIVE,Grace & Goodness,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,279,532,1,1,1,1,0,1,423,1,333,1,-,-,365,-,-,-,-,-,-,-,-,-,-
89,-,366,Yes,AVERY ANNA,la di da,Warner Music Nashville,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,226,285,1,1,1,1,0,1,375,1,334,1,-,-,366,-,-,-,-,-,-,-,-,-,-
77,-,367,Yes,LUKE COMBS,"The Beer, The Band And The...",River House/Columbia Nash,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,237,334,1,1,1,1,0,1,395,1,335,1,-,-,367,-,-,-,-,-,-,-,-,-,-
344,-,368,Yes,JOSIE HARGIS,My Best Friend,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,306,391,1,1,1,1,0,1,330,1,336,1,-,-,368,-,-,-,-,-,-,-,-,-,-
339,-,369,Yes,LASA ROBERTSON,Pray About Everything,Studio09,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,320,494,1,1,1,1,0,1,464,1,337,1,-,-,369,-,-,-,-,-,-,-,-,-,-
321,-,370,Yes,TREY MCCANN,Here In Paradise,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,312,443,1,1,1,1,0,1,431,1,338,1,-,-,370,-,-,-,-,-,-,-,-,-,-
223,-,371,Yes,DALTON & THE SHERIFFS,After The Parade,Minot Records,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,340,341,1,1,1,1,0,1,270,1,623,0,-,-,371,-,-,-,-,-,-,-,-,-,-
372,-,372,Yes,APRIL CUSHMAN,In A Small Town,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,339,339,1,1,1,1,0,1,411,1,624,0,-,-,372,-,-,-,-,-,-,-,-,-,-
278,-,373,Yes,CARLY TEFFT,Better Off At A Bar,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,352,539,1,1,1,1,0,1,482,1,625,0,-,-,373,-,-,-,-,-,-,-,-,-,-
209,-,374,Yes,GRANT GILBERT,God & Everybody,River House Artists,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,383,380,1,1,1,1,0,1,513,1,626,0,-,-,374,-,-,-,-,-,-,-,-,-,-
318,-,375,Yes,KYLE PARK,Me When I Drink,"Kyle Park Music, Inc.",-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,414,477,1,1,1,1,0,1,483,1,627,0,-,-,375,-,-,-,-,-,-,-,-,-,-
115,-,376,Yes,CODY JOHNSON,Long Live Country Music f/B&D,CoJo/Warner/WMN,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,393,409,1,1,1,1,0,1,244,1,628,0,-,-,376,-,-,-,-,-,-,-,-,-,-
76,-,377,Yes,ABBY LEIGH ANDERSON,Hey There Hometown,---,-,4,0,4,1,0,1,1,0,0,0,0,0.001,0,0.001,459,279,1,1,1,1,0,1,556,0,629,0,-,-,377,-,-,-,-,-,-,-,-,-,-
158,-,378,Yes,DUSTIN SONNIER,"Missin' You, Mississippi",---,-,4,0,4,1,0,1,0,0,0,0,1,0,0,0,561,520,1,1,1,1,0,1,353,1,630,0,-,-,378,-,-,-,-,-,-,-,-,-,-
81,-,379,Yes,KYLIE FREY,I Do Thing,---,-,4,0,4,1,0,1,0,0,0,0,1,0,0,0,519,377,1,1,1,1,0,1,381,1,631,0,-,-,379,-,-,-,-,-,-,-,-,-,-
140,398,380,Yes,DEMI LOVATO,The Star-Spangled Banner,---,-,4,4,0,1,1,0,0,0,1,0,0,0.008,0.008,0,204,183,1,0,1,1,1,0,416,1,339,1,-,-,380,-,-,-,-,-,-,-,-,-,-
208,369,381,Yes,TRIBUTE QUARTET,That Heavenly Home,Daywind,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,282,211,1,0,1,1,1,0,317,1,340,1,-,-,381,-,-,-,-,-,-,-,-,-,-
219,362,382,Yes,KIM HOPPER,I Don't Want To Get Adjusted,KGH Records,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,251,198,1,0,1,1,1,0,430,1,341,1,-,-,382,-,-,-,-,-,-,-,-,-,-
178,404,383,Yes,LEGACY FIVE,Testify,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,265,204,1,0,1,1,1,0,338,1,342,1,-,-,383,-,-,-,-,-,-,-,-,-,-
263,371,384,Yes,PROMISEDLAND QUARTET,When The Son Arrives,---,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,274,207,1,0,1,1,1,0,392,1,343,1,-,-,384,-,-,-,-,-,-,-,-,-,-
303,372,385,Yes,INSPIRATIONS,We Shall Rise,Horizon,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,255,199,1,0,1,1,1,0,400,1,344,1,-,-,385,-,-,-,-,-,-,-,-,-,-
277,367,386,Yes,CRABB FAMILY,Never Been,Daywind,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,238,193,1,0,1,1,1,0,508,1,345,1,-,-,386,-,-,-,-,-,-,-,-,-,-
185,400,387,Yes,THE PERRYS,Tell The Grave,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,280,209,1,0,1,1,1,0,284,1,346,1,-,-,387,-,-,-,-,-,-,-,-,-,-
67,418,388,Yes,KACEY MUSGRAVES,Butterflies,MCA Nashville,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.001,0.002,410,268,1,0,1,1,1,0,304,1,632,0,-,-,388,-,-,1411,-,-,-,-,-,-,-
389,413,389,Yes,AARON WATSON,Grandpa (Tell Me..) f/C.Patton,Adub,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,430,249,1,0,1,1,1,0,394,1,633,0,-,-,389,-,-,-,-,-,-,-,-,-,-
389,388,390,Yes,RANDALL KING,Coulda Been Love,Warner Nashville/WAR,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,401,240,1,0,1,1,1,0,391,1,634,0,-,-,390,-,-,-,-,-,-,-,-,-,-
331,386,391,Yes,WILLIAM BECKMANN,It's Still January,Highway 90,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,359,229,1,0,1,1,1,0,316,1,635,0,-,-,391,-,-,-,-,-,-,-,-,-,-
297,393,392,Yes,BRAXTON KEITH,Honky Tonk City,Torrez Music Group,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,396,238,1,0,1,1,1,0,295,1,636,0,-,-,392,-,-,-,-,-,-,-,-,-,-
360,417,393,Yes,KIN FAUX,Honky Tonk Honey,---,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,399,239,1,0,1,1,1,0,261,1,637,0,-,-,393,-,-,-,-,-,-,-,-,-,-
203,288,394,Yes,ERNIE HAASE & SIGNATURE SOUND,I Know My Savior Cares,StowTown,-,4,5,-1,1,1,0,0,1,0,0,0,0.006,0,0.006,248,386,1,1,1,0.5,0.5,0,412,1,347,1,-,-,394,-,-,-,-,-,-,-,-,-,-
143,269,395,,KACEY MUSGRAVES,High Time,Mercury,-,4,6,-2,2,3,-1,1,0,0,0,1,0.001,0.001,0,476,269,1,0,1,2,3,-1,407,1,638,0,-,-,395,-,-,-,-,-,-,-,-,-,-
151,259,396,Yes,MARLANA VANHOOSE,Star Spangled Banner,---,-,4,7,-3,2,2,0,0,1,1,0,0,0.007,0.014,-0.007,221,150,2,1,2,0.7,0.7,0,185,2,260,2,-,-,396,-,-,-,-,-,-,-,-,-,-
104,239,397,Yes,MIDLAND,Playboys,Big Machine,-,4,8,-4,2,1,1,1,0,0,0,1,0.001,0.014,-0.013,473,149,1,1,1,1,0.5,0.5,488,1,639,0,-,-,397,-,-,-,-,-,-,-,-,-,-
40,235,398,,KASSI ASHTON,Drive You Out Of My Mind,MCA Nashville/Interscope,-,4,8,-4,2,4,-2,1,0,1,0,0,0.004,0.007,-0.003,336,185,1,0,1,2,4,-2,539,1,348,1,-,-,398,-,-,-,-,-,-,-,-,-,-
135,255,399,Yes,PARKER MCCOLLUM,I Can't Breathe,---,-,4,8,-4,1,1,0,0,0,0,0,1,0.003,0,0.003,405,444,1,1,1,0.5,0.5,0,257,1,640,0,-,-,399,-,-,-,-,-,-,-,-,-,-
117,243,400,Yes,JOSH ABBOTT BAND,Girl Down In Texas,Pretty Damn Tough,-,4,8,-4,1,1,0,0,0,0,0,1,0.003,0,0.003,394,415,1,1,1,0.5,0.5,0,389,1,641,0,-,-,400,-,-,-,-,-,-,-,-,-,-
208,221,401,,LEFEVRE QUARTET,God's Been Good,New Day,-,4,9,-5,1,2,-1,0,1,0,0,0,0.006,0.006,0,263,203,1,0,1,0.5,1,-0.5,542,1,349,1,-,-,401,-,-,-,-,-,-,-,-,-,-
96,230,402,,CATIE OFFERMAN,Goin' Crazy,MCA Nashville,-,4,9,-5,1,2,-1,0,1,0,0,0,0.006,0.016,-0.01,269,143,1,1,1,0.3,0.7,-0.3,396,1,350,1,-,-,402,-,-,-,-,-,-,-,-,-,-
42,141,403,,JAKE OWEN,On The Boat Again,Big Loud,-,4,34,-30,1,6,-5,1,0,0,0,0,0,0.001,-0.001,542,270,1,0,1,0.5,3,-2.5,545,0,642,0,-,-,403,-,-,-,-,-,-,-,-,-,-
108,122,404,,JORDAN DAVIS,Sunday Saints,MCA Nashville,-,4,45,-41,1,11,-10,0,0,0,0,1,0.002,0.068,-0.066,444,94,1,0,1,1,11,-10,229,1,643,0,-,-,404,-,-,-,-,-,-,-,-,-,-
288,650,405,Yes,GAITHER VOCAL BAND,Make The Morning Worth...,Gaither,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,245,378,1,1,1,1,0,1,253,1,351,1,-,-,405,-,-,-,-,-,-,-,-,-,-
73,649,406,Yes,MORGAN WALLEN,Neon Star(Country Boy Lullaby),Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,329,563,1,1,1,1,0,1,496,1,352,1,-,-,406,-,-,-,-,-,-,-,-,-,-
45,586,407,Yes,LUKE COMBS,5 Leaf Clover,River House/Columbia Nash,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,295,331,1,1,1,1,0,1,459,1,353,1,-,-,407,-,-,-,-,-,-,-,-,-,-
111,634,408,Yes,MORGAN WALLEN,Money On Me,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,328,562,1,1,1,1,0,1,406,1,354,1,-,-,408,-,-,-,-,-,-,-,-,-,-
353,645,409,Yes,JORDAN DAVIS,Money Isn't Real,MCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,298,345,1,1,1,1,0,1,315,1,355,1,-,-,409,-,-,-,-,-,-,-,-,-,-
94,651,410,Yes,RUSSELL DICKERSON,It's About Time f/FGL,Triple Tigers,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,300,348,1,1,1,1,0,1,527,1,356,1,-,-,410,-,-,-,-,-,-,-,-,-,-
158,567,411,Yes,TAYLOR SWIFT,Sparks Fly (Taylor's Version),Republic,-,3,1,2,3,1,2,0,0,1,0,2,0,0,0,571,536,1,0,1,3,1,2,173,3,357,1,-,-,411,-,-,-,-,-,-,-,-,-,-
82,569,412,Yes,KASEY TYNDALL,Bad For Me,River House,-,3,1,2,1,1,0,0,0,0,0,1,0.002,0,0.002,455,556,1,1,1,0.5,0.5,0,279,1,644,0,-,-,412,-,-,-,-,-,-,-,-,-,-
74,-,413,Yes,MORGAN WALLEN,Somebody's Problem,Big Loud/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.007,0,0.007,222,565,1,1,1,1,0,1,473,1,358,1,-,-,413,-,-,-,-,-,-,-,-,-,-
414,-,414,Yes,TARANDA GREENE,Like Jesus Can,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,246,382,1,1,1,1,0,1,388,1,359,1,-,-,414,-,-,-,-,-,-,-,-,-,-
396,-,415,Yes,JORDAN FAMILY BAND,In God's Time,Skyland Records,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,257,413,1,1,1,1,0,1,525,1,360,1,-,-,415,-,-,-,-,-,-,-,-,-,-
416,-,416,Yes,TRUESONG,Waiting For Me,New Day,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,284,547,1,1,1,1,0,1,466,1,361,1,-,-,416,-,-,-,-,-,-,-,-,-,-
417,-,417,Yes,ENDLESS HIGHWAY,The End,Sonlite Records,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,242,362,1,1,1,1,0,1,510,1,362,1,-,-,417,-,-,-,-,-,-,-,-,-,-
418,-,418,Yes,BIG MO,Thinking Outside The Box,Tentop Music Group,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,230,298,1,1,1,1,0,1,445,1,363,1,-,-,418,-,-,-,-,-,-,-,-,-,-
419,-,419,Yes,STEELES,Be The Reason,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,278,528,1,1,1,1,0,1,499,1,364,1,-,-,419,-,-,-,-,-,-,-,-,-,-
420,-,420,Yes,LEFEVRE QUARTET,There Is A Name,New Day,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,264,436,1,1,1,1,0,1,530,1,365,1,-,-,420,-,-,-,-,-,-,-,-,-,-
421,-,421,Yes,SOUND,Peace Is,New Day,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,276,522,1,1,1,1,0,1,231,1,366,1,-,-,421,-,-,-,-,-,-,-,-,-,-
422,-,422,Yes,TOMMY HILL,Checkin' In,---,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,250,392,1,1,1,1,0,1,460,1,367,1,-,-,422,-,-,-,-,-,-,-,-,-,-
293,-,423,Yes,TIM MENZIES,That Little Crowded Room,New Day,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,267,448,1,1,1,1,0,1,405,1,368,1,-,-,423,-,-,-,-,-,-,-,-,-,-
424,-,424,Yes,DEBRA PERRY & JAIDYN'S CALL,At The End Of Every Prayer,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,273,481,1,1,1,1,0,1,414,1,369,1,-,-,424,-,-,-,-,-,-,-,-,-,-
425,-,425,Yes,SCOTTY INMAN,My God,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,253,399,1,1,1,1,0,1,238,1,370,1,-,-,425,-,-,-,-,-,-,-,-,-,-
157,-,426,Yes,NELONS,Grace Ain't Fair,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,268,468,1,1,1,1,0,1,417,1,371,1,-,-,426,-,-,-,-,-,-,-,-,-,-
327,-,427,Yes,SCOTTY INMAN,Saved People,Berry Hill Records,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,254,400,1,1,1,1,0,1,363,1,372,1,-,-,427,-,-,-,-,-,-,-,-,-,-
428,-,428,Yes,JEFF & SHERI EASTER,The Only Way He Knew How,She Loved Music,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,241,355,1,1,1,1,0,1,328,1,373,1,-,-,428,-,-,-,-,-,-,-,-,-,-
402,-,429,Yes,K.BEARFIELD/B.ALDRIDGE,Heaven's Getting Sweeter..,Thoroughbred,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,228,294,1,1,1,1,0,1,372,1,374,1,-,-,429,-,-,-,-,-,-,-,-,-,-
234,-,430,Yes,JOSH TURNER,How Great Thou Art f/S. Isaacs,MCA Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,285,548,1,1,1,1,0,1,420,1,375,1,-,-,430,-,-,-,-,-,-,-,-,-,-
405,-,431,Yes,KINGDOM HEIRS,I'm Forgiven,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,261,430,1,1,1,1,0,1,376,1,376,1,-,-,431,-,-,-,-,-,-,-,-,-,-
409,-,432,Yes,ENDLESS HIGHWAY,What God Can Do,Sonlite Records,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,243,363,1,1,1,1,0,1,354,1,377,1,-,-,432,-,-,-,-,-,-,-,-,-,-
433,-,433,Yes,DOLLY PARTON,Keep On Loving You f/K. Cronin,Butterfly/Big Machine,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,271,480,1,1,1,1,0,1,287,1,378,1,-,-,433,-,-,-,-,-,-,-,-,-,-
392,-,434,Yes,NATE SMITH,LFG,RCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,322,517,1,1,1,1,0,1,478,1,379,1,-,-,434,-,-,-,-,-,-,-,-,-,-
115,-,435,Yes,ADAM DOLEAC,Wrong Side Of A Sunrise,Arista Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,301,350,1,1,1,1,0,1,534,1,380,1,-,-,435,-,-,-,-,-,-,-,-,-,-
82,-,436,Yes,HARDY,Nothin' Out Here f/T. Rhett,Big Loud,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,305,390,1,1,1,1,0,1,500,1,381,1,-,-,436,-,-,-,-,-,-,-,-,-,-
91,-,437,Yes,FLORIDA GEORGIA LINE,Can't Hide Red f/Jason Aldean,BMLG,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,303,374,1,1,1,1,0,1,263,1,382,1,-,-,437,-,-,-,-,-,-,-,-,-,-
438,-,438,Yes,MITCHELL TENPENNY,Bigger Mistakes,Riser House/Columbia Nash,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,325,540,1,1,1,1,0,1,224,1,383,1,-,-,438,-,-,-,-,-,-,-,-,-,-
337,-,439,Yes,JAKE OWEN,The Ending,Big Loud,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,316,475,1,1,1,1,0,1,413,1,384,1,-,-,439,-,-,-,-,-,-,-,-,-,-
