PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
326,-,326,Yes,SAM KOON,Get To Drinkin',---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,396,440,1,1,1,1,0,1,446,1,602,0,-,-,326,-,-,-,-,-,-,-,-,-,-
292,-,327,Yes,WESLEY PACE,Would We,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,416,482,1,1,1,1,0,1,471,1,603,0,-,-,327,-,-,-,-,-,-,-,-,-,-
328,-,328,Yes,SAM KOON,Best Of Us,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,394,438,1,1,1,1,0,1,310,1,604,0,-,-,328,-,-,-,-,-,-,-,-,-,-
178,-,329,Yes,LEAH BELLE FASER,Trash Talk,LBF,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,373,375,1,1,1,1,0,1,465,1,605,0,-,-,329,-,-,-,-,-,-,-,-,-,-
330,-,330,Yes,JAKE NELSON,Better Off,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,481,478,1,1,1,1,0,1,543,0,606,0,-,-,330,-,-,-,-,-,-,-,-,-,-
331,-,331,Yes,ANGELA MEYER,Between Heaven & A Watering..,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,478,465,1,1,1,1,0,1,544,0,607,0,-,-,331,-,-,-,-,-,-,-,-,-,-
332,-,332,Yes,CORY WALLER/WICKED THINGS,Body Aches,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,488,552,1,1,1,1,0,1,552,0,608,0,-,-,332,-,-,-,-,-,-,-,-,-,-
333,-,333,Yes,BRYAN ANDERSON,Weekend,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,464,302,1,1,1,1,0,1,542,0,609,0,-,-,333,-,-,-,-,-,-,-,-,-,-
334,-,334,Yes,AARON SIMMONS,Nobody's Home In Wadena,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,485,508,1,1,1,1,0,1,568,0,610,0,-,-,334,-,-,-,-,-,-,-,-,-,-
335,-,335,Yes,ROYCE JOHNS,Truckstop Souvenirs,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,472,419,1,1,1,1,0,1,570,0,611,0,-,-,335,-,-,-,-,-,-,-,-,-,-
335,-,336,Yes,ANDERSON DANIELS,You Go Girl,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,467,359,1,1,1,1,0,1,561,0,612,0,-,-,336,-,-,-,-,-,-,-,-,-,-
272,-,337,Yes,GAITHER VOCAL BAND,My Feet Are On The Rock,Gaither Music Group,-,5,0,5,1,0,1,0,0,1,0,0,0,0,0,513,386,1,1,1,1,0,1,530,1,320,1,-,-,337,-,-,-,-,-,-,-,-,-,-
164,-,338,Yes,CODY JOHNSON,By Your Grace,CoJo/Warner/WMN,-,5,0,5,1,0,1,0,0,1,0,0,0,0,0,528,420,1,1,1,1,0,1,289,1,321,1,-,-,338,-,-,-,-,-,-,-,-,-,-
173,-,339,Yes,GREATER VISION,Songs Of Grace,Daywind,-,5,0,5,1,0,1,0,1,0,0,0,0,0,0,515,390,1,1,1,1,0,1,405,1,322,1,-,-,339,-,-,-,-,-,-,-,-,-,-
254,-,340,Yes,JASON CRABB,Do It For You,Red Street,-,5,0,5,1,0,1,0,0,1,0,0,0,0,0,502,353,1,1,1,1,0,1,241,1,323,1,-,-,340,-,-,-,-,-,-,-,-,-,-
184,-,341,Yes,CRABB FAMILY,Stones,Daywind,-,5,0,5,1,0,1,0,1,0,0,0,0,0,0,501,352,1,1,1,1,0,1,457,1,324,1,-,-,341,-,-,-,-,-,-,-,-,-,-
267,-,342,Yes,CASTING CROWNS,Healer,Beach Street/Reunion/PLG,-,5,0,5,1,0,1,0,0,1,0,0,0,0,0,499,340,1,1,1,1,0,1,345,1,325,1,-,-,342,-,-,-,-,-,-,-,-,-,-
231,-,343,Yes,MASTER'S VOICE,Peace Like A River,Sonlite,-,5,0,5,1,0,1,0,1,0,0,0,0,0,0,535,453,1,1,1,1,0,1,412,1,326,1,-,-,343,-,-,-,-,-,-,-,-,-,-
187,-,344,Yes,REBA MCENTIRE,"Oh, How I Love Jesus",Valory/NASH Icon,-,5,0,5,1,0,1,0,1,0,0,0,0,0,0,538,463,1,1,1,1,0,1,309,1,327,1,-,-,344,-,-,-,-,-,-,-,-,-,-
217,298,345,Yes,THE STEEL WOODS,Let The Rain Come Down,Woods Music,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,425,277,1,0,1,1,1,0,440,1,613,0,-,-,345,-,-,-,-,-,-,-,-,-,-
279,322,346,Yes,LOGAN CROSBY,Breakin' In This Broken Heart,50 Egg records,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,368,263,1,0,1,1,1,0,386,1,614,0,-,-,346,-,-,-,-,-,-,-,-,-,-
162,325,347,Yes,JON LANGSTON,Heart On Ice,EMI Nashville,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,399,270,1,0,1,1,1,0,328,1,615,0,-,-,347,-,-,-,-,-,-,-,-,-,-
65,383,348,Yes,CATIE OFFERMAN,I Just Killed A Man,MCA Nashville,-,5,5,0,1,1,0,1,0,0,0,0,0.001,0.001,0,482,295,1,0,1,1,1,0,550,0,616,0,-,-,348,-,-,-,-,-,-,-,-,-,-
72,278,349,,MORGAN WALLEN,Ain't That Some,Big Loud/Mercury/Republic,-,5,6,-1,1,2,-1,0,1,0,0,0,0.008,0.012,-0.004,216,159,1,1,1,0.3,0.7,-0.3,493,1,328,1,-,-,349,-,-,-,-,-,-,-,-,-,-
60,264,350,,ASHLEY MCBRYDE,Martha Divine,Warner/WMN,-,5,7,-2,4,5,-1,0,0,1,1,2,0.003,0.005,-0.002,406,245,1,0,1,4,5,-1,158,4,278,2,-,-,350,-,-,-,-,-,-,-,-,-,-
29,265,351,,TOBY KEITH,Old School,Show Dog Nashville,-,5,7,-2,3,4,-1,2,0,0,0,1,0.001,0.002,-0.001,473,286,1,0,1,3,4,-1,352,1,617,0,-,-,351,-,-,-,-,-,-,-,-,-,-
119,260,352,,PRYOR & LEE,National Anthem,Black River Entertainment,-,5,8,-3,1,3,-2,0,0,1,0,0,0.011,0.003,0.008,192,276,1,1,1,0.3,0.8,-0.5,509,1,329,1,-,-,352,-,-,-,-,-,-,-,-,-,-
119,226,353,,RONNIE MILSAP,Stranger In My House f/L.Bryan,Riser House Records,-,5,10,-5,1,2,-1,0,0,0,1,0,0.009,0.017,-0.008,202,146,1,0,1,1,2,-1,451,1,330,1,-,-,353,-,-,-,-,-,-,-,-,-,-
53,185,354,,MIDLAND,Longneck Way To Go f/J. Pardi,Big Machine,-,5,19,-14,2,3,-1,1,0,1,0,0,0.006,0.022,-0.016,265,129,2,1,2,0.7,1,-0.3,507,1,331,1,-,-,354,-,-,-,-,-,-,-,-,-,-
142,142,355,,DAN + SHAY,Heartbreak On The Map,Warner/WAR,-,5,40,-35,2,9,-7,0,0,1,0,1,0.007,0.029,-0.022,222,121,1,0,1,0.3,1.1,-0.9,219,2,332,1,-,-,355,-,-,-,-,-,-,-,-,-,-
354,477,356,Yes,DARIN & BROOKE ALDRIDGE,"Jordan f/R.Skaggs,M.Pitney..",Billy Blue Records,-,4,3,1,2,1,1,0,1,0,1,0,0.006,0.006,0,230,192,2,1,2,1,0.5,0.5,214,2,279,2,-,-,356,-,-,-,-,-,-,-,-,-,-
357,508,357,Yes,MEGAN MORONEY,What Are You Listening To?,Columbia/Columbia Nash,-,4,3,1,1,1,0,0,0,0,1,0,0.008,0.003,0.005,213,272,1,1,1,0.5,0.5,0,313,1,333,1,-,-,357,-,-,-,-,-,-,-,-,-,-
35,404,358,Yes,TAYLOR SWIFT,I Bet You Think About Me,Republic/MCA Nashville,-,4,4,0,2,2,0,0,1,1,0,0,0.007,0.006,0.001,224,230,1,0,1,2,2,0,221,2,280,2,-,-,358,-,-,-,-,-,-,-,-,-,-
303,-,359,Yes,CARRIE UNDERWOOD,I Surrender All,Capitol Nashville,-,4,0,4,1,0,1,0,0,0,1,0,0.008,0,0.008,215,543,1,1,1,1,0,1,459,1,334,1,-,-,359,-,-,-,-,-,-,-,-,-,-
234,-,360,Yes,RILEY HARRISON CLARK,Still,Daywind,-,4,0,4,1,0,1,0,0,0,1,0,0.008,0,0.008,209,345,1,1,1,1,0,1,455,1,335,1,-,-,360,-,-,-,-,-,-,-,-,-,-
293,-,361,Yes,"HANK WILLIAMS, JR.","Jesus, Won't You Come By Here",Easy Eye Sound/Concord,-,4,0,4,1,0,1,0,0,0,1,0,0.008,0,0.008,217,561,1,1,1,1,0,1,315,1,336,1,-,-,361,-,-,-,-,-,-,-,-,-,-
104,-,362,Yes,TYLER HUBBARD,Way Home,EMI Nashville,-,4,0,4,1,0,1,0,0,0,1,0,0.008,0,0.008,211,407,1,1,1,1,0,1,246,1,337,1,-,-,362,-,-,-,-,-,-,-,-,-,-
190,-,363,Yes,GOLD CITY,Those Same Hands,New Haven,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,242,389,1,1,1,1,0,1,445,1,338,1,-,-,363,-,-,-,-,-,-,-,-,-,-
173,-,364,Yes,POET VOICES,Everybody's Song,Berry Hill Records,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,270,489,1,1,1,1,0,1,239,1,339,1,-,-,364,-,-,-,-,-,-,-,-,-,-
197,-,365,Yes,OLD PATHS,Lord Knows,---,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,268,479,1,1,1,1,0,1,462,1,340,1,-,-,365,-,-,-,-,-,-,-,-,-,-
219,-,366,Yes,KIM HOPPER,I Don't Want To Get Adjusted,KGH Records,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,249,406,1,1,1,1,0,1,463,1,341,1,-,-,366,-,-,-,-,-,-,-,-,-,-
262,-,367,Yes,ENDLESS HIGHWAY,Come Home Kind Of God,Skyland Records,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,241,371,1,1,1,1,0,1,340,1,342,1,-,-,367,-,-,-,-,-,-,-,-,-,-
263,-,368,Yes,PROMISEDLAND QUARTET,When The Son Arrives,---,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,271,493,1,1,1,1,0,1,496,1,343,1,-,-,368,-,-,-,-,-,-,-,-,-,-
262,-,369,Yes,SISTERS,Everything You Need Is In...,---,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,274,513,1,1,1,1,0,1,335,1,344,1,-,-,369,-,-,-,-,-,-,-,-,-,-
182,-,370,Yes,TRIBUTE QUARTET,Meeting In The Middle Of...,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,285,534,1,1,1,1,0,1,357,1,345,1,-,-,370,-,-,-,-,-,-,-,-,-,-
208,-,371,Yes,TRIBUTE QUARTET,That Heavenly Home,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,286,535,1,1,1,1,0,1,478,1,346,1,-,-,371,-,-,-,-,-,-,-,-,-,-
277,-,372,Yes,CRABB FAMILY,Never Been,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,236,351,1,1,1,1,0,1,427,1,347,1,-,-,372,-,-,-,-,-,-,-,-,-,-
275,-,373,Yes,KENNA TURNER WEST,Pray On,Sonlite,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,287,537,1,1,1,1,0,1,312,1,348,1,-,-,373,-,-,-,-,-,-,-,-,-,-
303,-,374,Yes,INSPIRATIONS,We Shall Rise,Horizon,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,250,412,1,1,1,1,0,1,442,1,349,1,-,-,374,-,-,-,-,-,-,-,-,-,-
268,-,375,Yes,JAMES DUPRE,You're Probably Drunk Right...,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,238,368,1,1,1,1,0,1,305,1,350,1,-,-,375,-,-,-,-,-,-,-,-,-,-
116,-,376,Yes,MORGAN WALLEN,Wine Into Water,Big Loud/Mercury/Republic,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,289,551,1,1,1,1,0,1,295,1,351,1,-,-,376,-,-,-,-,-,-,-,-,-,-
337,-,377,Yes,CORY JACKSON,Your Love,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,306,414,1,1,1,1,0,1,247,1,352,1,-,-,377,-,-,-,-,-,-,-,-,-,-
378,-,378,Yes,PAMELA HOPKINS,Walk Of Honor,MTS,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,304,405,1,1,1,1,0,1,324,1,353,1,-,-,378,-,-,-,-,-,-,-,-,-,-
301,-,379,Yes,ASHTYN BARBAREE,Up In Flames,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,291,308,1,1,1,1,0,1,487,1,354,1,-,-,379,-,-,-,-,-,-,-,-,-,-
380,-,380,Yes,ANNA BRINKER,Pictures,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,294,323,1,1,1,1,0,1,501,1,355,1,-,-,380,-,-,-,-,-,-,-,-,-,-
79,-,381,Yes,JELLY ROLL,Save Me,Stoney Creek/BMG,-,4,0,4,1,0,1,0,1,0,0,0,0.004,0,0.004,337,416,1,1,1,1,0,1,267,1,356,1,-,-,381,-,-,-,929,-,-,-,-,-,-
318,-,382,Yes,JAMES HEWITT,What Mothers Do,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,336,400,1,1,1,1,0,1,389,1,618,0,-,-,382,-,-,-,-,-,-,-,-,-,-
315,-,383,Yes,SARAH MARTIN,Those Days,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,340,452,1,1,1,1,0,1,521,1,619,0,-,-,383,-,-,-,-,-,-,-,-,-,-
362,-,384,Yes,PAIGE DAVIS,growing pains,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,333,361,1,1,1,1,0,1,319,1,620,0,-,-,384,-,-,-,-,-,-,-,-,-,-
318,-,385,Yes,LYSSA COULTER,This Picture,Cane Switched Entertainme,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,332,350,1,1,1,1,0,1,434,1,621,0,-,-,385,-,-,-,-,-,-,-,-,-,-
323,-,386,Yes,JOSEPH GALLANT,Ain't That Girl,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,335,387,1,1,1,1,0,1,236,1,622,0,-,-,386,-,-,-,-,-,-,-,-,-,-
124,-,387,Yes,DON LOUIS,Neon You,Money Myers Entertainment,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,403,450,1,1,1,1,0,1,435,1,623,0,-,-,387,-,-,-,-,-,-,-,-,-,-
233,-,388,Yes,CHRIS COLSTON,Five Beers,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,366,346,1,1,1,1,0,1,235,1,624,0,-,-,388,-,-,-,-,-,-,-,-,-,-
389,-,389,Yes,RANDALL KING,Coulda Been Love,Warner Nashville/WAR,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,392,434,1,1,1,1,0,1,495,1,625,0,-,-,389,-,-,-,-,-,-,-,-,-,-
139,-,390,Yes,JON WOLFE,Boots On A Dance Floor,Fool Hearted Productions,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,436,566,1,1,1,1,0,1,477,1,626,0,-,-,390,-,-,-,-,-,-,-,-,-,-
391,-,391,Yes,MIDLAND,Up In Texas,Big Machine,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,411,469,1,1,1,1,0,1,527,1,627,0,-,-,391,-,-,-,-,-,-,-,-,-,-
171,-,392,Yes,CASEY DONAHEW,Drove Me To The...f/J. Pierce,Almost Country,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,371,365,1,1,1,1,0,1,494,1,628,0,-,-,392,-,-,-,-,-,-,-,-,-,-
210,-,393,Yes,PARKER MCCOLLUM,Love You Like That,MCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,407,460,1,1,1,1,0,1,525,1,629,0,-,-,393,-,-,-,-,-,-,-,-,-,-
68,-,394,Yes,CODY JOHNSON,Half A Song,Cojo Music,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,386,421,1,1,1,1,0,1,376,1,630,0,-,-,394,-,-,-,-,-,-,-,-,-,-
297,-,395,Yes,BRAXTON KEITH,Honky Tonk City,Torrez Music Group,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,389,427,1,1,1,1,0,1,371,1,631,0,-,-,395,-,-,-,-,-,-,-,-,-,-
244,-,396,Yes,KIN FAUX,Sunny And 72,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,391,431,1,1,1,1,0,1,325,1,632,0,-,-,396,-,-,-,-,-,-,-,-,-,-
331,-,397,Yes,WILLIAM BECKMANN,It's Still January,Highway 90,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,352,314,1,1,1,1,0,1,498,1,633,0,-,-,397,-,-,-,-,-,-,-,-,-,-
88,-,398,Yes,MIRANDA LAMBERT,Mama's Broken Heart (Live '19),RCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0,0,0,533,442,1,1,1,1,0,1,490,1,634,0,-,-,398,-,-,-,-,-,-,-,-,-,-
140,386,399,Yes,DEMI LOVATO,The Star-Spangled Banner,---,-,4,4,0,1,1,0,0,0,1,0,0,0.008,0.008,0,212,180,1,0,1,1,1,0,447,1,357,1,-,-,399,-,-,-,-,-,-,-,-,-,-
82,412,400,Yes,LUKE COMBS,Tattoo On A Sunburn,River House/Columbia Nash,-,4,4,0,1,1,0,0,0,1,0,0,0.007,0.008,-0.001,221,177,1,1,1,0.5,0.5,0,273,1,358,1,-,-,400,-,-,-,-,-,-,-,-,-,-
185,390,401,Yes,THE PERRYS,Tell The Grave,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,282,234,1,0,1,1,1,0,297,1,359,1,-,-,401,-,-,-,-,-,-,-,-,-,-
247,387,402,Yes,STEELES,A Hundred Different Altars,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,277,228,1,0,1,1,1,0,330,1,360,1,-,-,402,-,-,-,-,-,-,-,-,-,-
252,394,403,Yes,JUSTIFIED QUARTET,Turn Your Back,Big Picture,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,253,207,1,0,1,1,1,0,444,1,361,1,-,-,403,-,-,-,-,-,-,-,-,-,-
175,424,404,Yes,GREATER VISION,Older People,Daywind,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,243,200,1,0,1,1,1,0,423,1,362,1,-,-,404,-,-,-,-,-,-,-,-,-,-
190,418,405,Yes,11TH HOUR,Awake,Sonlite,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,228,190,1,0,1,1,1,0,327,1,363,1,-,-,405,-,-,-,-,-,-,-,-,-,-
241,392,406,Yes,THE ERWINS,Still Telling My Story,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,281,233,1,0,1,1,1,0,419,1,364,1,-,-,406,-,-,-,-,-,-,-,-,-,-
189,393,407,Yes,ERNIE HAASE & SIGNATURE SOUND,Overcome,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,246,203,1,0,1,1,1,0,308,1,365,1,-,-,407,-,-,-,-,-,-,-,-,-,-
178,422,408,Yes,LEGACY FIVE,Testify,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,261,214,1,0,1,1,1,0,336,1,366,1,-,-,408,-,-,-,-,-,-,-,-,-,-
203,421,409,Yes,MASTER'S VOICE,"Yes He Did, Yes He Does,...",Sonlite,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,262,215,1,0,1,1,1,0,303,1,367,1,-,-,409,-,-,-,-,-,-,-,-,-,-
267,389,410,Yes,LAUREN TALLEY,This Is For You,Horizon,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,280,232,1,0,1,1,1,0,489,1,368,1,-,-,410,-,-,-,-,-,-,-,-,-,-
186,388,411,Yes,KAREN PECK & NEW RIVER,The Keepers,Daywind,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,256,210,1,0,1,1,1,0,503,1,369,1,-,-,411,-,-,-,-,-,-,-,-,-,-
359,439,412,Yes,LOUIE BELLO,Zac Brown,---,-,4,4,0,1,1,0,0,0,0,0,1,0.004,0.004,0,330,255,1,0,1,1,1,0,244,1,635,0,-,-,412,-,-,-,-,-,-,-,-,-,-
156,458,413,Yes,FLATLAND CAVALRY,Some Things Never Change,---,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,375,265,1,0,1,1,1,0,381,1,636,0,-,-,413,-,-,-,-,-,-,-,-,-,-
360,455,414,Yes,KIN FAUX,Honky Tonk Honey,---,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,390,268,1,0,1,1,1,0,291,1,637,0,-,-,414,-,-,-,-,-,-,-,-,-,-
331,445,415,Yes,PAT GREEN,If It Don't Have A Honky Tonk,Empire,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,378,266,1,0,1,1,1,0,361,1,638,0,-,-,415,-,-,-,-,-,-,-,-,-,-
223,454,416,Yes,JON WOLFE,If I Had A Bar,Fool Hearted Productions,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,437,279,1,0,1,1,1,0,485,1,639,0,-,-,416,-,-,-,-,-,-,-,-,-,-
339,446,417,Yes,JOSH ABBOTT BAND,What Were You Thinking,Pretty Damn Tough,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,388,267,1,0,1,1,1,0,300,1,640,0,-,-,417,-,-,-,-,-,-,-,-,-,-
418,447,418,Yes,AARON WATSON,Grandpa (Tell Me..) f/C.Patton,Adub,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,432,278,1,0,1,1,1,0,439,1,641,0,-,-,418,-,-,-,-,-,-,-,-,-,-
67,398,419,Yes,KACEY MUSGRAVES,Butterflies,MCA Nashville,-,4,4,0,1,1,0,1,0,0,0,0,0.001,0.003,-0.002,479,273,1,0,1,1,1,0,537,0,642,0,-,-,419,-,-,915,-,-,-,-,-,-,-
96,457,420,Yes,KOE WETZEL,Oklahoma Sun,Columbia,-,4,4,0,1,1,0,1,0,0,0,0,0.001,0.001,0,475,294,1,0,1,1,1,0,546,0,643,0,-,-,420,-,-,-,-,-,-,-,-,-,-
135,396,421,Yes,JOE PETERS,Buckles And Broken Hearts,---,-,4,4,0,1,1,0,1,0,0,0,0,0,0.006,-0.006,543,222,1,0,1,1,1,0,548,0,644,0,-,-,421,-,-,-,-,-,-,-,-,-,-
80,294,422,Yes,KACEY MUSGRAVES,Slow Burn,MCA Nashville,-,4,5,-1,2,2,0,0,0,1,0,1,0.005,0,0.005,311,477,1,0,1,1,1,0,199,2,370,1,-,-,422,-,-,559,-,-,-,-,-,-,-
177,378,423,Yes,BRIAN FREE & ASSURANCE,"Liar, Liar",Daywind,-,4,5,-1,1,1,0,0,1,0,0,0,0.006,0,0.006,231,322,1,1,1,0.5,0.5,0,290,1,371,1,-,-,423,-,-,-,-,-,-,-,-,-,-
153,238,424,,TYLER CHILDERS,Universal Sound,HickmanHoll/Thirty Tigers,-,4,8,-4,2,4,-2,0,0,0,0,2,0.002,0.009,-0.007,443,167,1,0,1,2,4,-2,228,2,645,0,-,-,424,-,-,4550,-,-,-,-,-,-,-
126,248,425,Yes,WADE BOWEN,Everything Has Your Memory,Bowen Sound/Thirty Tigers,-,4,8,-4,1,1,0,0,0,0,0,1,0.003,0,0.003,354,319,1,1,1,0.5,0.5,0,270,1,646,0,-,-,425,-,-,-,-,-,-,-,-,-,-
159,232,426,,TANNER ADELL,Love You A Little Bit,Columbia,-,4,9,-5,2,4,-2,2,0,0,0,0,0.001,0.003,-0.002,463,259,1,0,1,2,4,-2,554,0,647,0,-,-,426,-,-,-,-,-,-,-,-,-,-
109,224,427,,MORGAN WALLEN,Cover Me Up,Big Loud/Republic,-,4,10,-6,2,5,-3,0,0,1,0,1,0.004,0.011,-0.007,344,164,2,0,2,0.7,1.7,-1,230,2,372,1,-,-,427,-,-,-,-,-,-,-,-,-,-
19,199,428,,KELSEA BALLERINI,Heartfirst,Black River Entertainment,-,4,14,-10,2,4,-2,1,0,0,0,1,0,0.021,-0.021,492,130,2,0,2,0.7,1.3,-0.7,285,1,648,0,-,-,428,-,-,-,-,-,-,-,1392,-,-
61,114,429,,WALKER HAYES,Fancy Like Christmas,RCA,-,4,74,-70,1,22,-21,0,0,0,0,1,0.002,0.113,-0.111,447,86,1,0,1,0.1,1.1,-1.1,404,1,649,0,-,-,429,-,-,-,-,-,-,-,-,-,-
113,113,430,,INGRID ANDRESS,Once A Year,Warner Nashville/WEA,-,4,74,-70,1,22,-21,0,0,0,0,1,0.002,0.113,-0.111,438,85,1,0,1,0.1,1.1,-1.1,425,1,650,0,-,-,430,-,-,-,-,-,-,-,-,-,-
263,627,431,Yes,TAYLOR SWIFT,Begin Again (Taylor's Version),Republic,-,3,0,3,2,0,2,1,0,0,1,0,0.002,0,0.002,461,526,2,2,2,1,0,1,467,1,373,1,-,-,431,-,-,-,-,-,-,-,-,-,-
44,750,432,Yes,GEORGE STRAIT,The Weight Of The Badge,MCA Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,319,523,1,1,1,1,0,1,484,1,374,1,-,-,432,-,-,-,-,-,-,-,-,-,-
217,-,433,Yes,MOLLY TUTTLE & GOLDEN HIGHWAY,Crooked Tree,Nonesuch,-,3,0,3,2,0,2,0,1,0,0,1,0.003,0,0.003,429,540,2,2,2,1,0,1,210,2,375,1,-,-,433,-,-,706,-,-,-,-,-,-,-
78,-,434,Yes,DAN + SHAY,Good Things,Warner/WAR,-,3,0,3,2,0,2,0,0,0,0,2,0,0,0,503,356,2,2,2,1,0,1,194,2,651,0,-,-,434,-,-,-,-,-,-,-,-,-,-
92,-,435,Yes,MORGAN WALLEN,Silverado For Sale,Big Loud/Republic,-,3,0,3,1,0,1,0,0,0,1,0,0.006,0,0.006,288,550,1,1,1,1,0,1,302,1,376,1,-,-,435,-,-,-,-,-,-,-,-,-,-
436,-,436,Yes,CHRIS YOUNG,Right Now,RCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.006,0,0.006,290,569,1,1,1,1,0,1,519,1,377,1,-,-,436,-,-,-,-,-,-,-,-,-,-
437,-,437,Yes,KING CALAWAY,Let It Flow,Stoney Creek,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,257,432,1,1,1,1,0,1,502,1,378,1,-,-,437,-,-,-,-,-,-,-,-,-,-
438,-,438,Yes,GRAHAM BARHAM,LIGHTS ON NOBODY'S HOME,Sony Music Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,292,310,1,1,1,1,0,1,370,1,379,1,-,-,438,-,-,-,-,-,-,-,-,-,-
87,-,439,Yes,MORGAN WALLEN,Me + All Your Reasons,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,323,549,1,1,1,1,0,1,452,1,380,1,-,-,439,-,-,-,-,-,-,-,-,-,-
