PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
141,-,325,Yes,WHISKEY MYERS,Lightning Bugs And Rain,Wiggy Thump/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,469,590,1,1,1,1,0,1,356,1,615,0,-,-,325,-,-,-,-,-,-,-,-,-,-
326,-,326,Yes,49 WINCHESTER,Chemistry,New West,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,388,278,1,1,1,1,0,1,241,1,616,0,-,-,326,-,-,-,-,-,-,-,-,-,-
269,-,327,Yes,HOMEGROWN BAND,Drink With My Buddies,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,425,420,1,1,1,1,0,1,415,1,617,0,-,-,327,-,-,-,-,-,-,-,-,-,-
99,-,328,Yes,COLE SWINDELL,Dad's Old Number,Warner Bros./WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,466,560,1,1,1,1,0,1,330,1,618,0,-,-,328,-,-,-,-,-,-,-,-,-,-
77,-,329,Yes,JASON ALDEAN,Talk About Georgia,Macon Music/Broken Bow,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,390,287,1,1,1,1,0,1,389,1,619,0,-,-,329,-,-,-,-,-,-,-,-,-,-
248,-,330,Yes,JACOB BRYANT,Bring You Back,American Roots,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,401,334,1,1,1,1,0,1,342,1,620,0,-,-,330,-,-,-,-,-,-,-,-,-,-
331,-,331,Yes,CASTELLOWS,No. 7 Road,Warner Music Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,404,342,1,1,1,1,0,1,449,1,621,0,-,-,331,-,-,-,-,-,-,-,-,-,-
332,-,332,Yes,CASTELLOWS,Hurricane,Warner Music Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,403,341,1,1,1,1,0,1,242,1,622,0,-,-,332,-,-,-,-,-,-,-,-,-,-
83,-,333,Yes,JASON ALDEAN,Dirt We Were Raised On,Macon Music/Broken Bow,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,389,285,1,1,1,1,0,1,414,1,623,0,-,-,333,-,-,-,-,-,-,-,-,-,-
334,-,334,Yes,SARAH MORRIS,You Are (Champagne On A..),AW Records,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,530,489,1,1,1,1,0,1,567,0,624,0,-,-,334,-,-,-,-,-,-,-,-,-,-
335,-,335,Yes,RED DIRT RENEGADE,Fences To Mend,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,533,519,1,1,1,1,0,1,578,0,625,0,-,-,335,-,-,-,-,-,-,-,-,-,-
336,-,336,Yes,HAILEY JAMES,What I Shouldn't Say To Me,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,525,430,1,1,1,1,0,1,588,0,626,0,-,-,336,-,-,-,-,-,-,-,-,-,-
337,-,337,Yes,JORDAN BLANCHARD,Hangover,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,515,317,1,1,1,1,0,1,575,0,627,0,-,-,337,-,-,-,-,-,-,-,-,-,-
326,331,338,Yes,MATT ROGERS,Whatever Keeps You Crazy,Matt Rogers Country,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,381,240,1,0,1,1,1,0,450,1,628,0,-,-,338,-,-,-,-,-,-,-,-,-,-
87,272,339,Yes,AUSTIN SNELL,Wasting All These Tears,River House/WMN,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.003,0.001,384,259,1,1,1,0.5,0.5,0,349,1,629,0,-,-,339,-,-,-,-,-,-,-,-,-,-
299,311,340,Yes,MARK WARE,Can't Touch You,Perry Music Group,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,385,242,1,0,1,1,1,0,256,1,630,0,-,-,340,-,-,-,-,-,-,-,-,-,-
126,322,341,Yes,CURTIS GRIMES,From Where I'm Standing,Lonely River,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,421,254,1,0,1,1,1,0,489,1,631,0,-,-,341,-,-,-,-,-,-,-,-,-,-
68,336,342,Yes,CRAIG MORGAN,"The Father, My Son, And The...",Broken Bow,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,445,257,1,0,1,1,1,0,369,1,632,0,-,-,342,-,-,-,-,-,-,-,-,-,-
257,283,343,Yes,JACOB BRYANT,Amen,Amer. Roots/Thirty Tigers,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,400,246,1,0,1,1,1,0,412,1,633,0,-,-,343,-,-,-,-,-,-,-,-,-,-
202,280,344,Yes,LEAH BELLE FASER,Because,LBF,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,417,252,1,0,1,1,1,0,267,1,634,0,-,-,344,-,-,-,-,-,-,-,-,-,-
275,276,345,Yes,CHRIS CHAPMAN,Take It To The House f/K.Moon,---,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,406,248,1,0,1,1,1,0,418,1,635,0,-,-,345,-,-,-,-,-,-,-,-,-,-
184,334,346,Yes,HARDY,JACK,Big Loud Rock/Big Loud,-,5,5,0,1,1,0,1,0,0,0,0,0.002,0.004,-0.002,489,237,1,0,1,1,1,0,603,0,636,0,-,-,346,-,-,-,-,94,-,-,-,-,1722
77,344,347,Yes,TIM DUGGER,You're Gonna Love Me,MCC/Curb,-,5,5,0,1,1,0,1,0,0,0,0,0.002,0.009,-0.007,484,178,1,0,1,1,1,0,594,0,637,0,-,-,347,-,-,-,-,-,-,-,-,-,-
201,241,348,,SHANE PROFITT,I Am Who I Am,BMLG,-,5,7,-2,3,4,-1,2,0,1,0,0,0.003,0.006,-0.003,452,215,2,0,2,1.5,2,-0.5,360,1,335,1,-,-,348,-,-,-,-,-,-,-,-,-,-
243,244,349,,BRYCE LEATHERWOOD,Neon Does,Republic Nash./UMG Nash.,-,5,7,-2,1,2,-1,0,0,0,0,1,0.004,0.005,-0.001,377,229,1,0,1,0.5,1,-0.5,395,1,638,0,-,-,349,-,-,-,-,-,-,-,-,-,-
146,235,350,,JILLIAN RISCOE,Decoration,---,-,5,8,-3,2,3,-1,1,0,0,0,1,0.002,0.006,-0.004,499,216,1,0,1,2,3,-1,472,1,639,0,-,-,350,-,-,-,-,-,-,-,-,-,-
92,856,351,Yes,A THOUSAND HORSES,No News,Highway Sound Records,-,4,0,4,1,0,1,0,0,1,0,0,0.008,0,0.008,214,279,1,1,1,1,0,1,484,1,336,1,-,-,351,-,-,-,-,-,-,-,-,-,-
135,835,352,Yes,JOE PETERS,Buckles And Broken Hearts,---,-,4,0,4,1,0,1,0,1,0,0,0,0.008,0,0.008,220,504,1,1,1,1,0,1,233,1,337,1,-,-,352,-,-,-,-,-,-,-,-,-,-
178,711,353,Yes,LEGACY FIVE,Testify,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,274,465,1,1,1,1,0,1,249,1,338,1,-,-,353,-,-,-,-,-,-,-,-,-,-
224,834,354,Yes,STEELES,This Is The Church,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,287,550,1,1,1,1,0,1,523,1,339,1,-,-,354,-,-,-,-,-,-,-,-,-,-
187,749,355,Yes,NELONS,Scars In Heaven,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,278,493,1,1,1,1,0,1,513,1,340,1,-,-,355,-,-,-,-,-,-,-,-,-,-
75,648,356,Yes,LUKE COMBS,Still,River House/Columbia Nash,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,248,357,1,1,1,1,0,1,289,1,341,1,-,-,356,-,-,-,-,-,-,-,-,-,-
286,732,357,Yes,HOUSTON BERNARD,Ditch This Town,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,369,309,1,1,1,1,0,1,532,1,640,0,-,-,357,-,-,-,-,-,-,-,-,-,-
280,719,358,Yes,TIMMY BROWN,Runaround Town,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,371,332,1,1,1,1,0,1,407,1,641,0,-,-,358,-,-,-,-,-,-,-,-,-,-
223,723,359,Yes,MIKE RYAN,Die Runnin',Rock & Soul,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,457,529,1,1,1,1,0,1,376,1,642,0,-,-,359,-,-,-,-,-,-,-,-,-,-
130,841,360,Yes,AVERY ANNA,Narcissist,Warner Music Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,475,294,1,1,1,1,0,1,375,1,643,0,-,-,360,-,-,-,-,-,-,-,-,-,-
105,743,361,Yes,KEN HOLLOWAY,I'm Leaving,---,-,4,0,4,1,0,1,0,0,0,0,1,0,0,0,569,419,1,1,1,1,0,1,457,1,644,0,-,-,361,-,-,-,-,-,-,-,-,-,-
362,506,362,Yes,CHATTAHOOCHIES,Talladega 10,Warner Chappell/Real Cunt,-,4,2,2,2,1,1,0,0,0,0,2,0.002,0.003,-0.001,477,249,1,0,1,2,1,1,192,2,645,0,-,-,362,-,-,-,-,-,-,-,-,-,-
143,492,363,Yes,KACEY MUSGRAVES,High Time,Mercury,-,4,2,2,2,1,1,1,0,0,0,1,0.001,0.001,0,531,274,1,0,1,2,1,1,316,1,646,0,-,-,363,-,-,2359,-,-,-,-,-,-,-
163,-,364,Yes,TANNER ADELL,Luke Combs,Columbia,-,4,0,4,2,0,2,0,0,1,1,0,0.007,0,0.007,222,283,1,1,1,2,0,2,204,2,280,2,-,-,364,-,-,-,-,-,-,-,-,-,-
76,357,365,Yes,JASON ALDEAN,Tough Crowd,Macon Music/Broken Bow,-,4,4,0,2,2,0,1,0,0,0,1,0.001,0.005,-0.004,510,223,1,0,1,2,2,0,337,1,647,0,-,-,365,-,-,-,-,-,-,-,-,-,-
366,-,366,Yes,MATT STELL,Born Lonely,RECORDS/Columbia,-,4,0,4,1,0,1,0,0,0,1,0,0.01,0,0.01,203,551,1,1,1,1,0,1,224,1,342,1,-,-,366,-,-,-,-,-,-,-,-,-,-
105,-,367,Yes,TIM MCGRAW,Remember Me Well,Big Machine,-,4,0,4,1,0,1,0,0,1,0,0,0.007,0,0.007,234,482,1,1,1,1,0,1,491,1,343,1,-,-,367,-,-,-,-,-,-,-,-,-,-
219,-,368,Yes,KIM HOPPER,I Don't Want To Get Adjusted,KGH Records,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,260,422,1,1,1,1,0,1,478,1,344,1,-,-,368,-,-,-,-,-,-,-,-,-,-
177,-,369,Yes,ERNIE HAASE & SIGNATURE SOUND,Wake Up,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,259,410,1,1,1,1,0,1,516,1,345,1,-,-,369,-,-,-,-,-,-,-,-,-,-
250,-,370,Yes,TALLEYS,The Healer In The Grave,Horizon,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,291,562,1,1,1,1,0,1,426,1,346,1,-,-,370,-,-,-,-,-,-,-,-,-,-
248,-,371,Yes,SUNDAY DRIVE,What Can Change The World,Sonlite Records,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,288,555,1,1,1,1,0,1,560,1,347,1,-,-,371,-,-,-,-,-,-,-,-,-,-
188,-,372,Yes,BROWDERS,My Home,---,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,246,330,1,1,1,1,0,1,463,1,348,1,-,-,372,-,-,-,-,-,-,-,-,-,-
244,-,373,Yes,POET VOICES,Twice On Sunday,Berry Hill Records,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,282,507,1,1,1,1,0,1,543,1,349,1,-,-,373,-,-,-,-,-,-,-,-,-,-
283,-,374,Yes,SOUTHBOUND,No Better Than That,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,285,544,1,1,1,1,0,1,262,1,350,1,-,-,374,-,-,-,-,-,-,-,-,-,-
203,-,375,Yes,MASTER'S VOICE,"Yes He Did, Yes He Does,...",Sonlite,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,276,472,1,1,1,1,0,1,339,1,351,1,-,-,375,-,-,-,-,-,-,-,-,-,-
185,-,376,Yes,THE PERRYS,Tell The Grave,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,294,566,1,1,1,1,0,1,283,1,352,1,-,-,376,-,-,-,-,-,-,-,-,-,-
222,-,377,Yes,COLLINGSWORTH FAMILY,Awesome Power Of Prayer,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,247,352,1,1,1,1,0,1,477,1,353,1,-,-,377,-,-,-,-,-,-,-,-,-,-
219,-,378,Yes,WILLIAMSONS,Robes Of Pure White,Family Music Group,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,303,597,1,1,1,1,0,1,393,1,354,1,-,-,378,-,-,-,-,-,-,-,-,-,-
277,-,379,Yes,CRABB FAMILY,Never Been,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,249,361,1,1,1,1,0,1,302,1,355,1,-,-,379,-,-,-,-,-,-,-,-,-,-
168,-,380,Yes,WILBURN AND WILBURN,"Black, White, And Red",Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,302,594,1,1,1,1,0,1,466,1,356,1,-,-,380,-,-,-,-,-,-,-,-,-,-
266,-,381,Yes,HYSSONGS,Turn To The Cross,---,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,262,425,1,1,1,1,0,1,236,1,357,1,-,-,381,-,-,-,-,-,-,-,-,-,-
227,-,382,Yes,TODD O'NEILL,Hurts When I Breathe,Aria Records Nashville,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,280,496,1,1,1,1,0,1,564,1,358,1,-,-,382,-,-,-,-,-,-,-,-,-,-
150,-,383,Yes,SWEET CECILIA,Red Bird Flies,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,289,556,1,1,1,1,0,1,417,1,359,1,-,-,383,-,-,-,-,-,-,-,-,-,-
357,-,384,Yes,CAM SHELTON,Roll On,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,352,532,1,1,1,1,0,1,253,1,360,1,-,-,384,-,-,-,-,-,-,-,-,-,-
369,-,385,Yes,CHERISE CARVER,My Guardian Angel Needs A Beer,Independent,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,315,339,1,1,1,1,0,1,429,1,361,1,-,-,385,-,-,-,-,-,-,-,-,-,-
386,-,386,Yes,LAWRENCE/CARRINGTON/BYRNES,Kick A Little,FOUR17 Ent.,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,335,462,1,1,1,1,0,1,461,1,362,1,-,-,386,-,-,-,-,-,-,-,-,-,-
309,-,387,Yes,KATHLEEN REGAN,Coast Of Maine,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,380,520,1,1,1,1,0,1,411,1,648,0,-,-,387,-,-,-,-,-,-,-,-,-,-
329,-,388,Yes,WHISKEY SIX,Life Of Memories,G-Force Music,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,386,591,1,1,1,1,0,1,333,1,649,0,-,-,388,-,-,-,-,-,-,-,-,-,-
331,-,389,Yes,JAKE ASH BAND,Easy On The Eyes (Hard On..),---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,366,290,1,1,1,1,0,1,394,1,650,0,-,-,389,-,-,-,-,-,-,-,-,-,-
280,-,390,Yes,CHRIS MORENO,Million Reasons,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,378,487,1,1,1,1,0,1,385,1,651,0,-,-,390,-,-,-,-,-,-,-,-,-,-
278,-,391,Yes,ANNIE BROBST,Red Wine On My Mind,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,370,323,1,1,1,1,0,1,527,1,652,0,-,-,391,-,-,-,-,-,-,-,-,-,-
223,-,392,Yes,DALTON & THE SHERIFFS,After The Parade,Minot Records,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,373,364,1,1,1,1,0,1,496,1,653,0,-,-,392,-,-,-,-,-,-,-,-,-,-
359,-,393,Yes,LOUIE BELLO,Zac Brown,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,368,304,1,1,1,1,0,1,416,1,654,0,-,-,393,-,-,-,-,-,-,-,-,-,-
88,-,394,Yes,PARKER MCCOLLUM,Drinkin',MCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,443,479,1,1,1,1,0,1,371,1,655,0,-,-,394,-,-,-,-,-,-,-,-,-,-
213,-,395,Yes,JOSH ABBOTT BAND,Don't It Make You Wanna Dance?,Pretty Damn Tough,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,427,441,1,1,1,1,0,1,470,1,656,0,-,-,395,-,-,-,-,-,-,-,-,-,-
120,-,396,Yes,CASEY DONAHEW,Feels This Right,Almost Country,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,415,374,1,1,1,1,0,1,344,1,657,0,-,-,396,-,-,-,-,-,-,-,-,-,-
243,-,397,Yes,WYNN WILLIAMS,Long Gone,DUBYA Records,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,471,596,1,1,1,1,0,1,269,1,658,0,-,-,397,-,-,-,-,-,-,-,-,-,-
398,-,398,Yes,RANDALL KING,Right Things Right,Warner Nashville/WAR,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,432,449,1,1,1,1,0,1,325,1,659,0,-,-,398,-,-,-,-,-,-,-,-,-,-
260,-,399,Yes,JON WOLFE,A Cowgirl Like You,Fool Hearted Productions,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,472,601,1,1,1,1,0,1,274,1,660,0,-,-,399,-,-,-,-,-,-,-,-,-,-
339,-,400,Yes,JOSH ABBOTT BAND,What Were You Thinking,Pretty Damn Tough,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,428,443,1,1,1,1,0,1,482,1,661,0,-,-,400,-,-,-,-,-,-,-,-,-,-
244,-,401,Yes,KIN FAUX,Sunny And 72,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,429,446,1,1,1,1,0,1,458,1,662,0,-,-,401,-,-,-,-,-,-,-,-,-,-
402,-,402,Yes,RANDALL KING,As Far As We Go,Warner Nashville/WAR,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,430,448,1,1,1,1,0,1,546,1,663,0,-,-,402,-,-,-,-,-,-,-,-,-,-
403,-,403,Yes,DALTON DOVER,Bury Me In This Bar,Mercury Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,482,375,1,1,1,1,0,1,542,1,664,0,-,-,403,-,-,-,-,-,-,-,-,-,-
190,-,404,Yes,STEVEN CURTIS CHAPMAN,Dive f/Ricky Skaggs,Cracker Barrel,-,4,0,4,1,0,1,0,1,0,0,0,0.001,0,0.001,519,344,1,1,1,1,0,1,430,1,363,1,-,-,404,-,-,-,-,-,-,-,-,-,-
86,-,405,Yes,LAINEY WILSON,WWDD,Broken Bow,-,4,0,4,1,0,1,1,0,0,0,0,0.001,0,0.001,539,599,1,1,1,1,0,1,571,0,665,0,-,-,405,-,-,-,-,-,-,-,-,-,-
249,-,406,Yes,FRANK FOSTER,Cut Off Jeans,Lone Chief,-,4,0,4,1,0,1,0,0,0,0,1,0,0,0,561,394,1,1,1,1,0,1,559,1,666,0,-,-,406,-,-,-,-,-,-,-,-,-,-
267,371,407,Yes,LAUREN TALLEY,This Is For You,Horizon,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,290,219,1,0,1,1,1,0,506,1,364,1,-,-,407,1195,-,-,-,-,-,-,-,-,-
241,398,408,Yes,THE ERWINS,Still Telling My Story,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,292,220,1,0,1,1,1,0,390,1,365,1,-,-,408,-,-,-,-,-,-,-,-,-,-
303,404,409,Yes,INSPIRATIONS,We Shall Rise,Horizon,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,263,205,1,0,1,1,1,0,252,1,366,1,-,-,409,-,-,-,-,-,-,-,-,-,-
203,348,410,Yes,ERNIE HAASE & SIGNATURE SOUND,I Know My Savior Cares,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,258,202,1,0,1,1,1,0,475,1,367,1,-,-,410,-,-,-,-,-,-,-,-,-,-
186,349,411,Yes,KAREN PECK & NEW RIVER,The Keepers,Daywind,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,266,208,1,0,1,1,1,0,471,1,368,1,-,-,411,-,-,-,-,-,-,-,-,-,-
322,351,412,Yes,HOPE SHANLEY,Hat Back,---,-,4,4,0,1,1,0,0,0,0,0,1,0.004,0.004,0,383,241,1,0,1,1,1,0,504,1,667,0,-,-,412,-,-,-,-,-,-,-,-,-,-
384,409,413,Yes,MATT CASTILLO,Te Necesito,Texace Records,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,405,247,1,0,1,1,1,0,488,1,668,0,-,-,413,-,-,-,-,-,-,-,-,-,-
178,382,414,Yes,CHAD COOKE BAND,Cowboy's Cowgirl,---,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,411,250,1,0,1,1,1,0,358,1,669,0,-,-,414,-,-,-,-,-,-,-,-,-,-
353,353,415,Yes,WILLIAM BECKMANN,All Of My Ex's (Still Make..),Highway 90,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,393,243,1,0,1,1,1,0,228,1,670,0,-,-,415,-,-,-,-,-,-,-,-,-,-
165,414,416,Yes,RANDALL KING,I Could Be That Rain,Warner Nashville/WAR,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,431,255,1,0,1,1,1,0,310,1,671,0,-,-,416,-,-,-,-,-,-,-,-,-,-
111,415,417,Yes,JOE PETERS,I've Seen Me Do It,JP Music,-,4,4,0,1,1,0,1,0,0,0,0,0,0.008,-0.008,587,184,1,0,1,1,1,0,604,0,672,0,-,-,417,-,-,-,-,-,-,-,-,-,-
187,218,418,,TRIBUTE QUARTET,Halfway Up The Mountain,Daywind,-,4,8,-4,1,2,-1,0,1,0,0,0,0.006,0.013,-0.007,298,159,1,0,1,0.5,1,-0.5,431,1,369,1,-,-,418,-,-,-,-,-,-,-,-,-,-
112,208,419,,TOBY KEITH,Wacky Tobaccy,Show Dog,-,4,9,-5,1,2,-1,0,0,1,0,0,0.002,0.002,0,493,264,1,0,1,1,2,-1,518,1,370,1,-,-,419,-,-,-,-,-,-,-,-,-,-
176,189,420,,GREATER VISION,Think About There,Daywind,-,4,12,-8,1,3,-2,0,1,0,0,0,0.006,0.02,-0.014,256,135,1,0,1,0.3,1,-0.7,403,1,371,1,-,-,420,-,-,-,-,-,-,-,-,-,-
47,128,421,,ASHLEY COOKE & BRETT YOUNG,Never Til Now,Big Loud/Back Blocks/BMLG,-,4,41,-37,2,10,-8,1,1,0,0,0,0.003,0.021,-0.018,410,131,1,0,1,0.3,1.3,-1,493,1,372,1,-,-,421,-,-,-,-,-,-,-,-,-,-
422,676,422,Yes,KINGDOM HEIRS,Come On In,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,268,450,1,1,1,1,0,1,540,1,373,1,-,-,422,-,-,-,-,-,-,-,-,-,-
402,696,423,Yes,DOWN EAST BOYS,There's A Song For That,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,251,377,1,1,1,1,0,1,553,1,374,1,-,-,423,-,-,-,-,-,-,-,-,-,-
339,691,424,Yes,VICTORIA BOWLIN,Dead Man Walking,---,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,245,320,1,1,1,1,0,1,270,1,375,1,-,-,424,-,-,-,-,-,-,-,-,-,-
72,700,425,Yes,MORGAN WALLEN,Ain't That Some,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,356,581,1,1,1,1,0,1,227,1,376,1,-,-,425,-,-,-,-,-,-,-,-,-,-
56,666,426,Yes,BRETT ELDREDGE,Good Day (2021),Warner/WMN,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,324,382,1,1,1,1,0,1,440,1,377,1,-,-,426,-,-,-,-,-,-,-,-,-,-
73,836,427,Yes,LUKE COMBS,"1, 2 Many f/Brooks & Dunn",River House/Columbia Nash,-,3,0,3,1,0,1,0,0,0,1,0,0.005,0,0.005,316,354,1,1,1,1,0,1,424,1,378,1,-,-,427,-,-,-,-,-,-,-,-,-,-
148,564,428,Yes,DIPLO,Bottle's Bout Dead f/ERNEST,Columbia,-,3,1,2,2,1,1,0,0,0,0,2,0,0,0,556,370,2,1,2,1,0.5,0.5,206,2,673,0,-,-,428,-,-,-,-,-,-,-,-,-,-
421,-,429,Yes,SOUND,Peace Is,New Day,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,284,542,1,1,1,1,0,1,311,1,379,1,-,-,429,-,-,-,-,-,-,-,-,-,-
425,-,430,Yes,MARK TRAMMELL QUARTET,When They Call My Name,---,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,297,570,1,1,1,1,0,1,352,1,380,1,-,-,430,-,-,-,-,-,-,-,-,-,-
431,-,431,Yes,TODD TILGHMAN,PB&J,Straight Arrow Records,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,295,568,1,1,1,1,0,1,292,1,381,1,-,-,431,-,-,-,-,-,-,-,-,-,-
431,-,432,Yes,ADAMS VOICE,That Is That,---,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,241,281,1,1,1,1,0,1,288,1,382,1,-,-,432,-,-,-,-,-,-,-,-,-,-
119,-,433,Yes,JOSH TURNER,Me And God (Live 2018),MCA Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,300,573,1,1,1,1,0,1,500,1,383,1,-,-,433,-,-,-,-,-,-,-,-,-,-
298,-,434,Yes,DOWN EAST BOYS,Love Worth Dying For,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,250,376,1,1,1,1,0,1,380,1,384,1,-,-,434,-,-,-,-,-,-,-,-,-,-
348,-,435,Yes,TIM LIVINGSTON,I Give You Me,---,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,275,466,1,1,1,1,0,1,511,1,385,1,-,-,435,-,-,-,-,-,-,-,-,-,-
183,-,436,Yes,THE PERRYS,Keep Movin' Along,Stow Town,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,293,565,1,1,1,1,0,1,520,1,386,1,-,-,436,-,-,-,-,-,-,-,-,-,-
424,-,437,Yes,"LAUREN, AMBER & KENNA",Take Me To The Water,Horizon/Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,271,461,1,1,1,1,0,1,387,1,387,1,-,-,437,-,-,-,-,-,-,-,-,-,-
208,-,438,Yes,LEFEVRE QUARTET,Practice What You're Preaching,New Day,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,272,464,1,1,1,1,0,1,552,1,388,1,-,-,438,-,-,-,-,-,-,-,-,-,-
405,-,439,Yes,KINGDOM HEIRS,I'm Forgiven,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,269,451,1,1,1,1,0,1,326,1,389,1,-,-,439,-,-,-,-,-,-,-,-,-,-
