PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
99,-,323,Yes,COLE SWINDELL,Dad's Old Number,Warner Bros./WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,468,519,1,1,1,1,0,1,314,1,583,0,-,-,323,-,-,-,-,-,-,-,-,-,-
248,-,324,Yes,JACOB BRYANT,Bring You Back,American Roots,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,415,358,1,1,1,1,0,1,353,1,584,0,-,-,324,-,-,-,-,-,-,-,-,-,-
83,-,325,Yes,JASON ALDEAN,Dirt We Were Raised On,Macon Music/Broken Bow,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,404,324,1,1,1,1,0,1,243,1,585,0,-,-,325,-,-,-,-,-,-,-,-,-,-
77,-,326,Yes,JASON ALDEAN,Talk About Georgia,Macon Music/Broken Bow,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,405,325,1,1,1,1,0,1,242,1,586,0,-,-,326,-,-,-,-,-,-,-,-,-,-
259,-,327,Yes,TRAVIS TRITT,Smoke In A Bar,Big Noise,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,469,527,1,1,1,1,0,1,455,1,587,0,-,-,327,-,-,-,-,-,-,-,-,-,-
328,-,328,Yes,IN THIS MOMENT,The Purge,BMG,-,5,0,5,1,0,1,1,0,0,0,0,0,0,0,545,419,1,1,1,1,0,1,527,0,588,0,-,-,328,-,-,-,-,298,-,-,-,-,2862
202,338,329,Yes,WES HAMPTON,Gettin' Ready To Breathe,---,-,5,5,0,1,1,0,0,0,1,0,0,0.01,0.007,0.003,229,215,1,0,1,1,1,0,245,1,345,1,-,-,329,-,-,-,-,-,-,-,-,-,-
288,341,330,Yes,GAITHER VOCAL BAND,Make The Morning Worth...,Gaither,-,5,5,0,1,1,0,0,0,1,0,0,0.01,0.007,0.003,227,214,1,0,1,1,1,0,476,1,346,1,-,-,330,-,-,-,-,-,-,-,-,-,-
254,337,331,Yes,JASON CRABB,Do It For You,Red Street,-,5,5,0,1,1,0,0,0,1,0,0,0.01,0.007,0.003,223,213,1,0,1,1,1,0,302,1,347,1,-,-,331,-,-,-,-,-,-,-,-,-,-
242,333,332,Yes,LEGACY FIVE,I've Seen What He Can Do,StowTown,-,5,5,0,1,1,0,0,1,0,0,0,0.007,0.007,0,258,218,1,0,1,1,1,0,273,1,348,1,-,-,332,-,-,-,-,-,-,-,-,-,-
196,329,333,Yes,EMILY ANN ROBERTS,The Building,Starstruck Records,-,5,5,0,1,1,0,0,1,0,0,0,0.007,0.007,0,259,221,1,0,1,1,1,0,346,1,349,1,-,-,333,-,-,-,-,-,-,-,-,-,-
72,269,334,Yes,MORGAN WALLEN,Ain't That Some,Big Loud/Mercury/Republic,-,5,8,-3,2,2,0,0,0,0,2,0,0.01,0.014,-0.004,238,166,2,2,2,0.7,0.7,0,212,2,288,2,-,-,334,-,-,-,-,-,-,-,-,-,-
32,263,335,,BROTHERS OSBORNE,I'm Not For Everyone,EMI Nashville,-,5,9,-4,1,4,-3,0,0,1,0,0,0.009,0.005,0.004,239,235,1,1,1,0.3,1,-0.8,408,1,350,1,-,-,335,-,-,-,-,-,-,-,-,-,-
49,252,336,,KAMERON MARLOWE,Giving You Up,Columbia Nashville,-,5,10,-5,1,2,-1,0,0,1,0,0,0.01,0.006,0.004,230,230,1,0,1,1,2,-1,259,1,351,1,-,-,336,-,-,-,-,-,-,-,-,-,-
136,221,337,,DAVID J,Last Time,Sony Music Nashville,-,5,13,-8,2,5,-3,2,0,0,0,0,0,0.001,-0.001,537,304,1,0,1,2,5,-3,549,0,589,0,-,-,337,-,-,-,-,-,-,-,-,-,-
338,813,338,Yes,ANDERSON DANIELS,You Go Girl,---,-,4,0,4,1,0,1,1,0,0,0,0,0.004,0,0.004,350,379,1,1,1,1,0,1,539,0,590,0,-,-,338,-,-,-,-,-,-,-,-,-,-
224,824,339,Yes,12/OC,Mama's Right,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,402,321,1,1,1,1,0,1,271,1,591,0,-,-,339,-,-,-,-,-,-,-,-,-,-
297,832,340,Yes,BRAXTON KEITH,Honky Tonk City,Torrez Music Group,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,482,432,1,1,1,1,0,1,507,1,592,0,-,-,340,-,-,-,-,-,-,-,-,-,-
158,821,341,Yes,JOSH WARD,The Devil Don't Scare Me,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,526,543,1,1,1,1,0,1,444,1,593,0,-,-,341,-,-,-,-,-,-,-,-,-,-
297,811,342,Yes,FARON HAMBLIN,Hurtin' Songs,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,505,411,1,1,1,1,0,1,451,1,594,0,-,-,342,-,-,-,-,-,-,-,-,-,-
199,788,343,Yes,KOLTON MOORE/CHOSEN FEW,Peace In The Pines,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,519,470,1,1,1,1,0,1,366,1,595,0,-,-,343,-,-,-,-,-,-,-,-,-,-
136,836,344,Yes,HAYES CARLL,You Get It All,Dualtone/MNRK,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,500,362,1,1,1,1,0,1,275,1,596,0,-,-,344,-,-,-,-,-,-,-,-,-,-
300,789,345,Yes,OLIVER ANTHONY,Virginia,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,520,478,1,1,1,1,0,1,462,1,597,0,-,-,345,-,-,-,-,-,-,-,-,-,-
52,786,346,Yes,PISTOL ANNIES,Got My Name Changed Back,RCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,521,490,1,1,1,1,0,1,253,1,598,0,-,-,346,-,-,-,-,-,-,-,-,-,-
68,533,347,Yes,AARON LEWIS,That Ain't Country,Dot,-,4,2,2,2,1,1,1,0,0,0,1,0.001,0,0.001,514,451,1,0,1,2,1,1,485,1,599,0,-,-,347,-,-,-,-,-,-,-,-,-,-
243,591,348,Yes,BRYCE LEATHERWOOD,The Finger,Republic Nash./UMG Nash.,-,4,2,2,1,1,0,0,0,0,0,1,0.003,0.001,0.002,445,315,1,1,1,0.5,0.5,0,347,1,600,0,-,-,348,-,-,-,-,-,-,-,-,-,-
349,495,349,Yes,CRAIG MORGAN & JELLY ROLL,Almost Home,Broken Bow,-,4,3,1,1,1,0,0,1,0,0,0,0.008,0.005,0.003,250,246,1,1,1,0.5,0.5,0,256,1,352,1,-,-,349,-,-,-,-,-,-,-,-,-,-
350,-,350,Yes,DAVID JOSEPH KROPF,Cold Case Breakthrough,---,-,4,0,4,2,0,2,0,2,0,0,0,0.005,0,0.005,310,443,1,1,1,2,0,2,225,2,289,2,-,-,350,-,-,-,-,-,-,-,-,-,-
65,-,351,Yes,TYLER RICH,Leave Her Wild,Valory Music Co.,-,4,0,4,1,0,1,0,0,1,0,0,0.01,0,0.01,236,494,1,1,1,1,0,1,296,1,353,1,-,-,351,-,-,-,-,-,-,-,-,-,-
71,-,352,Yes,LUKE COMBS,Joe,River House/Columbia Nash,-,4,0,4,1,0,1,0,0,1,0,0,0.01,0,0.01,222,373,1,1,1,1,0,1,320,1,354,1,-,-,352,-,-,-,-,-,-,-,-,-,-
272,-,353,Yes,CAROLINA BLUE,I'm Gonna Wait On Jesus,Billy Blue Records,-,4,0,4,1,0,1,0,1,0,0,0,0.008,0,0.008,245,363,1,1,1,1,0,1,307,1,355,1,-,-,353,-,-,-,-,-,-,-,-,-,-
341,-,354,Yes,TYLER KINCH,Bullet Or A Bible,Kinch Music,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,276,435,1,1,1,1,0,1,280,1,356,1,-,-,354,-,-,-,-,-,-,-,-,-,-
308,-,355,Yes,THE GRAVEL YARD,The Stories We Tell,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,270,402,1,1,1,1,0,1,498,1,357,1,-,-,355,-,-,-,-,-,-,-,-,-,-
344,-,356,Yes,JOSIE HARGIS,My Best Friend,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,272,413,1,1,1,1,0,1,359,1,358,1,-,-,356,-,-,-,-,-,-,-,-,-,-
357,-,357,Yes,CAM SHELTON,Roll On,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,283,502,1,1,1,1,0,1,386,1,359,1,-,-,357,-,-,-,-,-,-,-,-,-,-
358,-,358,Yes,RYAN HARMON,I Bought Her Roses,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,273,414,1,1,1,1,0,1,482,1,360,1,-,-,358,-,-,-,-,-,-,-,-,-,-
359,-,359,Yes,KORDSMEIER,Straight From The Vine,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,277,442,1,1,1,1,0,1,495,1,361,1,-,-,359,-,-,-,-,-,-,-,-,-,-
83,-,360,Yes,LADY A,Friends Don't Let Friends,BMLG,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,278,444,1,1,1,1,0,1,316,1,362,1,-,-,360,-,-,-,-,-,-,-,-,-,-
62,-,361,Yes,KANE BROWN,Short Skirt Weather,RCA Nashville,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,268,356,1,1,1,1,0,1,361,1,363,1,-,-,361,-,-,-,-,-,-,-,-,-,-
354,-,362,Yes,MONICA AUSTIN,'90s Country,---,-,4,0,4,1,0,1,1,0,0,0,0,0.004,0,0.004,337,331,1,1,1,1,0,1,516,0,601,0,-,-,362,-,-,-,-,-,-,-,-,-,-
363,-,363,Yes,ROBERT DEITCH,Contact High,---,-,4,0,4,1,0,1,1,0,0,0,0,0.004,0,0.004,351,382,1,1,1,1,0,1,526,0,602,0,-,-,363,-,-,-,-,-,-,-,-,-,-
364,-,364,Yes,MATT ROGERS,Get You Off That Fence,Matt Rogers Country,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,459,496,1,1,1,1,0,1,293,1,603,0,-,-,364,-,-,-,-,-,-,-,-,-,-
365,-,365,Yes,CHANDLER MARIE,Taking Out The Trash,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,448,456,1,1,1,1,0,1,437,1,604,0,-,-,365,-,-,-,-,-,-,-,-,-,-
366,-,366,Yes,ASHLEY WALLS,Like You Do,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,472,542,1,1,1,1,0,1,442,1,605,0,-,-,366,-,-,-,-,-,-,-,-,-,-
329,-,367,Yes,CODY MATTHEWS,Never Met You,C.M. Music Entertainment,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,449,457,1,1,1,1,0,1,371,1,606,0,-,-,367,-,-,-,-,-,-,-,-,-,-
322,-,368,Yes,HOPE SHANLEY,Hat Back,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,462,501,1,1,1,1,0,1,380,1,607,0,-,-,368,-,-,-,-,-,-,-,-,-,-
267,-,369,Yes,DALTON & THE SHERIFFS,Call In Summer,Minot Records,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,423,378,1,1,1,1,0,1,487,1,608,0,-,-,369,-,-,-,-,-,-,-,-,-,-
340,-,370,Yes,APRIL CUSHMAN,Ain't No Stopping You,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,422,376,1,1,1,1,0,1,431,1,609,0,-,-,370,-,-,-,-,-,-,-,-,-,-
296,-,371,Yes,JAKE AND JENNY,Across This Bar,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,436,423,1,1,1,1,0,1,479,1,610,0,-,-,371,-,-,-,-,-,-,-,-,-,-
319,-,372,Yes,LILY FITTS,Hurts Like Hell,Thirty Knots,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,426,394,1,1,1,1,0,1,348,1,611,0,-,-,372,-,-,-,-,-,-,-,-,-,-
373,-,373,Yes,CHRIS RUEDIGER,Say Less f/Danny G,Walk Off Entertainment,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,460,499,1,1,1,1,0,1,343,1,612,0,-,-,373,-,-,-,-,-,-,-,-,-,-
269,-,374,Yes,RANDALL KING,Burns Like Her,Warner/WMN,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,486,437,1,1,1,1,0,1,461,1,613,0,-,-,374,-,-,-,-,-,-,-,-,-,-
173,-,375,Yes,ROGERS BD./ABBOTT BD./DONAHEW,God Blessed Texas,FOUR17 Ent.,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,491,493,1,1,1,1,0,1,276,1,614,0,-,-,375,-,-,-,-,-,-,-,-,-,-
124,-,376,Yes,DON LOUIS,Neon You,Money Myers Entertainment,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,489,454,1,1,1,1,0,1,417,1,615,0,-,-,376,-,-,-,-,-,-,-,-,-,-
131,-,377,Yes,KIN FAUX,Wild Horses f/Terry McBride,---,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,485,434,1,1,1,1,0,1,312,1,616,0,-,-,377,-,-,-,-,-,-,-,-,-,-
100,-,378,Yes,TYLER BOOTH,Already Got One,Columbia Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,498,345,1,1,1,1,0,1,378,1,617,0,-,-,378,-,-,-,-,-,-,-,-,-,-
379,-,379,Yes,BROTHERS OSBORNE,Sun Ain't Even Gone Down Yet,EMI Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,499,355,1,1,1,1,0,1,306,1,618,0,-,-,379,-,-,-,-,-,-,-,-,-,-
380,-,380,Yes,49 WINCHESTER,Chemistry,New West,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,496,322,1,1,1,1,0,1,318,1,619,0,-,-,380,-,-,2621,-,-,-,-,-,-,-
293,-,381,Yes,JACKSON DEAN,Wings,Big Machine,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,502,381,1,1,1,1,0,1,427,1,620,0,-,-,381,-,-,-,-,-,-,-,-,-,-
150,-,382,Yes,ASHLEY MCBRYDE,Made For This,Warner Nashville/WMN,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,515,459,1,1,1,1,0,1,375,1,621,0,-,-,382,-,-,-,-,-,-,-,-,-,-
217,-,383,Yes,BLACKBERRY SMOKE,Ain't The Same,3 Legged/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,497,341,1,1,1,1,0,1,465,1,622,0,-,-,383,-,-,-,-,-,-,-,-,-,-
139,-,384,Yes,JOSH ABBOTT BAND,The Luckiest f/Catie Offerman,Pretty Damn Tough,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,510,429,1,1,1,1,0,1,506,1,623,0,-,-,384,-,-,-,-,-,-,-,-,-,-
84,-,385,Yes,MIRANDA LAMBERT,Tequila Does,RCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,513,445,1,1,1,1,0,1,349,1,624,0,-,-,385,-,-,-,-,-,-,-,-,-,-
177,-,386,Yes,WHISKEY MYERS,Rolling Stone,Wiggy Thump/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,527,546,1,1,1,1,0,1,237,1,625,0,-,-,386,-,-,4880,-,-,-,-,-,-,-
69,-,387,Yes,CANAAN SMITH,Colder Than You,Round Here/AWAL,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,524,505,1,1,1,1,0,1,466,1,626,0,-,-,387,-,-,-,-,-,-,-,-,-,-
368,367,388,Yes,JONAS BROTHERS,Strong Enough f/B. Zimmerman,Republic,-,4,4,0,1,1,0,0,0,0,1,0,0.011,0.006,0.005,213,228,1,0,1,1,1,0,368,1,364,1,-,52,388,-,44,-,-,-,-,-,374,-,1030
140,421,389,Yes,DEMI LOVATO,The Star-Spangled Banner,---,-,4,4,0,1,1,0,0,0,1,0,0,0.009,0.009,0,242,205,1,0,1,1,1,0,236,1,365,1,-,-,389,-,-,-,-,-,-,-,-,-,-
135,357,390,Yes,JOE PETERS,Buckles And Broken Hearts,---,-,4,4,0,1,1,0,0,0,0,1,0,0.006,0.002,0.004,280,300,1,0,1,1,1,0,509,1,366,1,-,-,390,-,-,-,-,-,-,-,-,-,-
380,379,391,Yes,BETTIN' ON THE MULE,Long Live Country Boy,---,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,410,278,1,0,1,1,1,0,254,1,627,0,-,-,391,-,-,-,-,-,-,-,-,-,-
97,355,392,Yes,LANCO,Sound Of A Saturday Night,Riser House,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,442,285,1,0,1,1,1,0,303,1,628,0,-,-,392,-,-,-,-,-,-,-,-,-,-
369,406,393,Yes,THE TUTEN BROTHERS,Taking My Time,---,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,470,290,1,0,1,1,1,0,235,1,629,0,-,-,393,-,-,-,-,-,-,-,-,-,-
321,408,394,Yes,LIAM COLEMAN,Wishing You,---,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,419,281,1,0,1,1,1,0,478,1,630,0,-,-,394,-,-,-,-,-,-,-,-,-,-
331,386,395,Yes,PAT GREEN,If It Don't Have A Honky Tonk,Empire,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,479,294,1,0,1,1,1,0,251,1,631,0,-,-,395,-,-,-,-,-,-,-,-,-,-
170,389,396,Yes,KOE WETZEL,Good Die Young,Columbia,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.001,0.001,488,314,1,1,1,0.5,0.5,0,405,1,632,0,-,-,396,-,-,-,-,-,-,-,-,-,-
345,413,397,Yes,JON WOLFE,If I Had A Bar,Fool Hearted Productions,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,495,301,1,0,1,1,1,0,338,1,633,0,-,-,397,-,-,-,-,-,-,-,-,-,-
117,426,398,Yes,CODY JOHNSON,People In The Back,CoJo/Warner/WMN,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,480,297,1,0,1,1,1,0,396,1,634,0,-,-,398,-,-,-,-,-,-,-,-,-,-
386,411,399,Yes,JOSH ABBOTT BAND,What Were You Thinking,Pretty Damn Tough,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,481,298,1,0,1,1,1,0,324,1,635,0,-,-,399,-,-,-,-,-,-,-,-,-,-
364,414,400,Yes,WILLIAM BECKMANN,All Of My Ex's (Still Make..),Highway 90,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,476,292,1,0,1,1,1,0,383,1,636,0,-,-,400,-,-,-,-,-,-,-,-,-,-
376,416,401,Yes,KIN FAUX,Honky Tonk Honey,---,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,484,299,1,0,1,1,1,0,484,1,637,0,-,-,401,-,-,-,-,-,-,-,-,-,-
126,418,402,Yes,CURTIS GRIMES,From Where I'm Standing,Lonely River,-,4,4,0,1,1,0,0,0,0,0,1,0.001,0.001,0,504,307,1,0,1,1,1,0,418,1,638,0,-,-,402,-,-,-,-,-,-,-,-,-,-
138,292,403,Yes,RANDALL KING,"Mirror, Mirror",---,-,4,7,-3,1,1,0,0,0,0,0,1,0.002,0.001,0.001,487,313,1,1,1,0.5,0.5,0,329,1,639,0,-,-,403,-,-,-,-,-,-,-,-,-,-
86,288,404,Yes,MICKEY GUYTON,Star Spangled Banner,---,-,4,8,-4,2,2,0,0,2,0,0,0,0.006,0.012,-0.006,271,177,2,1,2,0.7,0.7,0,232,2,290,2,-,-,404,-,-,-,316,-,-,-,-,-,-
111,272,405,,JOE PETERS,I've Seen Me Do It,JP Music,-,4,8,-4,1,2,-1,0,0,0,1,0,0.006,0.007,-0.001,281,220,1,0,1,1,2,-1,294,1,367,1,-,-,405,-,-,-,-,-,-,-,-,-,-
224,232,406,,ZANDI HOLUP,Gas Station Flowers,Big Loud,-,4,11,-7,2,5,-3,0,0,0,1,1,0.003,0.015,-0.012,435,162,1,0,1,2,5,-3,211,2,368,1,-,-,406,-,-,-,-,-,-,-,-,-,-
223,226,407,,MIKE RYAN,Die Runnin',Rock & Soul,-,4,11,-7,1,2,-1,0,0,0,0,1,0.002,0.02,-0.018,494,153,1,0,1,0.5,1,-0.5,325,1,640,0,-,-,407,-,-,-,-,-,-,-,-,-,-
52,224,408,,RYAN GRIFFIN,"Salt, Lime & Tequila",Red Street,-,4,12,-8,1,3,-2,1,0,0,0,0,0.001,0.001,0,503,306,1,0,1,0.5,1.5,-1,531,0,641,0,-,-,408,-,-,-,-,-,-,-,-,-,-
66,175,409,,MORGAN WALLEN,Don't Think Jesus,Big Loud/Mercury/Republic,-,4,26,-22,2,10,-8,1,0,0,1,0,0.004,0.048,-0.044,399,114,1,0,1,0.7,3.3,-2.7,390,1,369,1,-,-,409,-,-,-,-,-,-,-,-,-,-
106,106,410,,JON BRENNAN,True Story,Jon Brennan/CDX,-,4,121,-117,2,35,-33,0,0,1,0,1,0.004,0.187,-0.183,342,85,2,0,2,0.1,1,-0.9,218,2,370,1,-,-,410,-,-,-,-,-,-,-,-,-,-
96,107,411,,JON PARDI,Beer For Santa,Capitol Nashville,-,4,121,-117,2,35,-33,0,0,1,0,1,0.004,0.191,-0.187,384,84,2,0,2,0.1,1,-0.9,209,2,371,1,-,-,411,-,-,-,-,-,-,-,-,-,-
298,842,412,Yes,ZACH TOP,Bad Luck,Leo33,-,3,0,3,1,0,1,0,1,0,0,0,0.007,0,0.007,262,524,1,1,1,1,0,1,374,1,372,1,-,-,412,-,-,-,-,-,-,-,-,-,-
374,759,413,Yes,ZANE & DONNA KING,Can't Go So Wrong,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,372,439,1,1,1,1,0,1,412,1,373,1,-,-,413,-,-,-,-,-,-,-,-,-,-
275,751,414,Yes,KENNA TURNER WEST,Pray On,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,396,528,1,1,1,1,0,1,327,1,374,1,-,-,414,-,-,-,-,-,-,-,-,-,-
119,767,415,Yes,WILBURN AND WILBURN,Raised On Red,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,400,547,1,1,1,1,0,1,367,1,375,1,-,-,415,-,-,-,-,-,-,-,-,-,-
188,736,416,Yes,DOWN EAST BOYS,Ready To Leave,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,352,385,1,1,1,1,0,1,263,1,376,1,-,-,416,-,-,-,-,-,-,-,-,-,-
267,730,417,Yes,LAUREN TALLEY,This Is For You,Horizon,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,391,520,1,1,1,1,0,1,362,1,377,1,-,-,417,-,-,-,-,-,-,-,-,-,-
175,744,418,Yes,GREATER VISION,Older People,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,358,403,1,1,1,1,0,1,454,1,378,1,-,-,418,-,-,-,-,-,-,-,-,-,-
190,737,419,Yes,11TH HOUR,Awake,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,335,319,1,1,1,1,0,1,266,1,379,1,-,-,419,-,-,-,-,-,-,-,-,-,-
219,771,420,Yes,KIM HOPPER,I Don't Want To Get Adjusted,KGH Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,363,417,1,1,1,1,0,1,445,1,380,1,-,-,420,-,-,-,-,-,-,-,-,-,-
202,530,421,Yes,TAYLOR SWIFT,Ours (Taylor's Version),Republic,-,3,2,1,2,1,1,0,1,1,0,0,0.004,0.004,0,390,271,2,1,2,1,0.5,0.5,207,2,291,2,-,-,421,-,-,-,-,-,-,-,-,-,-
192,-,422,Yes,SAM HUNT,This Land Is Your Land,Atlantic,-,3,0,3,1,0,1,0,1,0,0,0,0.007,0,0.007,257,418,1,1,1,1,0,1,234,1,381,1,-,-,422,-,-,-,-,-,-,-,-,-,-
101,-,423,Yes,ERIC CHURCH/JAZMINE SULLIVAN,The Star-Spangled Banner,---,-,3,0,3,1,0,1,0,0,1,0,0,0.007,0,0.007,255,367,1,1,1,1,0,1,503,1,382,1,-,-,423,-,-,-,-,-,-,-,-,-,-
103,-,424,Yes,MORGAN WALLEN,Whiskey Friends,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,284,541,1,1,1,1,0,1,389,1,383,1,-,-,424,-,-,-,-,-,-,-,-,-,-
102,-,425,Yes,MORGAN WALLEN,Sunrise,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,327,540,1,1,1,1,0,1,510,1,384,1,-,-,425,-,-,-,-,-,-,-,-,-,-
86,-,426,Yes,MORGAN WALLEN,Dangerous,Big Loud/Republic,-,3,0,3,1,0,1,0,0,0,1,0,0.005,0,0.005,325,536,1,1,1,1,0,1,458,1,385,1,-,-,426,-,-,-,-,-,-,-,-,-,-
138,-,427,Yes,MORGAN WALLEN,Somethin' Country,Big Loud/Republic,-,3,0,3,1,0,1,0,0,0,1,0,0.005,0,0.005,326,539,1,1,1,1,0,1,481,1,386,1,-,-,427,-,-,-,-,-,-,-,-,-,-
387,-,428,Yes,JESSE LEGE/SOUTHERN RAMBLERS,Tante Adelle,Mardi Gras,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,311,450,1,1,1,1,0,1,400,1,387,1,-,-,428,-,-,-,-,-,-,-,-,-,-
350,-,429,Yes,JIM HOGG,I Believe On The Son,Remnant Records,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,303,416,1,1,1,1,0,1,333,1,388,1,-,-,429,-,-,-,-,-,-,-,-,-,-
243,-,430,Yes,KELLIE PICKLER,Star Spangled Banner,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,316,489,1,1,1,1,0,1,376,1,389,1,-,-,430,-,-,-,-,-,-,-,-,-,-
431,-,431,Yes,DONNA ULISSE,Where The Mountain Lilies Grow,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,398,532,1,1,1,1,0,1,464,1,390,1,-,-,431,-,-,-,-,-,-,-,-,-,-
432,-,432,Yes,APPALACHIAN ROAD SHOW,Troubled Life,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,336,328,1,1,1,1,0,1,421,1,391,1,-,-,432,-,-,-,-,-,-,-,-,-,-
433,-,433,Yes,EDGAR LOUDERMILK,My Picasso,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,379,453,1,1,1,1,0,1,483,1,392,1,-,-,433,-,-,-,-,-,-,-,-,-,-
434,-,434,Yes,ROBERT HALE,I Washed My Hands In Muddy..,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,361,409,1,1,1,1,0,1,501,1,393,1,-,-,434,-,-,-,-,-,-,-,-,-,-
435,-,435,Yes,DANNY BURNS,Come To Jesus f/Sam Bush,Bonfire,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,345,361,1,1,1,1,0,1,300,1,394,1,-,-,435,-,-,-,-,-,-,-,-,-,-
381,-,436,Yes,JAELEE ROBERTS,November,Mountain Home Music,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,385,495,1,1,1,1,0,1,404,1,395,1,-,-,436,-,-,-,-,-,-,-,-,-,-
