PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
305,-,439,Yes,JIM & MELISSA BRADY,Welcome,Daywind Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,328,299,1,1,1,1,0,1,376,1,426,1,-,-,439,-,-,-,-,-,-,-,-,-,-
327,-,440,Yes,KINGSMEN QUARTET,Ready For The Change,Horizon,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,361,446,1,1,1,1,0,1,332,1,427,1,-,-,440,-,-,-,-,-,-,-,-,-,-
316,-,441,Yes,KINGDOM HEIRS,The Gospel Truth,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,359,444,1,1,1,1,0,1,466,1,428,1,-,-,441,-,-,-,-,-,-,-,-,-,-
398,-,442,Yes,KIM HOPPER,What A Friend We Have In Jesus,KGH Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,349,413,1,1,1,1,0,1,245,1,429,1,-,-,442,-,-,-,-,-,-,-,-,-,-
443,-,443,Yes,BOOTH BROTHERS,Stand In The Storm,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,331,323,1,1,1,1,0,1,319,1,430,1,-,-,443,-,-,-,-,-,-,-,-,-,-
444,-,444,Yes,TRIBUTE QUARTET,I Want To Get Closer,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,383,549,1,1,1,1,0,1,354,1,431,1,-,-,444,-,-,-,-,-,-,-,-,-,-
145,-,445,Yes,JASON CRABB,Your Help Is On The Way,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,338,357,1,1,1,1,0,1,259,1,432,1,-,-,445,-,-,-,-,-,-,-,-,-,-
177,-,446,Yes,BRIAN FREE & ASSURANCE,"Liar, Liar",Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,333,329,1,1,1,1,0,1,390,1,433,1,-,-,446,-,-,-,-,-,-,-,-,-,-
216,-,447,Yes,INSPIRATIONS,I Know Him,Horizon,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,353,421,1,1,1,1,0,1,448,1,434,1,-,-,447,-,-,-,-,-,-,-,-,-,-
244,-,448,Yes,POET VOICES,Twice On Sunday,Berry Hill Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,371,496,1,1,1,1,0,1,242,1,435,1,-,-,448,-,-,-,-,-,-,-,-,-,-
154,-,449,Yes,GUARDIANS,God Fights On My Side,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,343,397,1,1,1,1,0,1,450,1,436,1,-,-,449,-,-,-,-,-,-,-,-,-,-
241,-,450,Yes,THE ERWINS,Still Telling My Story,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,377,543,1,1,1,1,0,1,504,1,437,1,-,-,450,-,-,-,-,-,-,-,-,-,-
262,-,451,Yes,ENDLESS HIGHWAY,Come Home Kind Of God,Skyland Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,341,380,1,1,1,1,0,1,241,1,438,1,-,-,451,-,-,-,-,-,-,-,-,-,-
293,-,452,Yes,THE PERRYS,Sing In The Valley,Stow Town,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,378,544,1,1,1,1,0,1,385,1,439,1,-,-,452,-,-,-,-,-,-,-,-,-,-
173,-,453,Yes,KINGDOM HEIRS,The Lovely Name Of Jesus,Crossroads,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,360,445,1,1,1,1,0,1,324,1,440,1,-,-,453,-,-,-,-,-,-,-,-,-,-
175,-,454,Yes,GREATER VISION,Older People,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,342,394,1,1,1,1,0,1,498,1,441,1,-,-,454,-,-,-,-,-,-,-,-,-,-
274,-,455,Yes,HYSSONGS,Never Be A Mountain,---,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,352,419,1,1,1,1,0,1,457,1,442,1,-,-,455,-,-,-,-,-,-,-,-,-,-
270,-,456,Yes,STEELES,What If Jesus?,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,376,528,1,1,1,1,0,1,508,1,443,1,-,-,456,-,-,-,-,-,-,-,-,-,-
323,-,457,Yes,JOSH WALTERS,I'm Gonna Write A Song,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,449,564,1,1,1,1,0,1,454,1,444,1,-,-,457,-,-,-,-,-,-,-,-,-,-
130,-,458,Yes,JEFFREY ALLEN IMLER,Cowgirl Don't Ride Away,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,414,420,1,1,1,1,0,1,427,1,445,1,-,-,458,-,-,-,-,-,-,-,-,-,-
340,-,459,Yes,APRIL PROVOST,Mascara And Red Wine,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,434,498,1,1,1,1,0,1,291,1,446,1,-,-,459,-,-,-,-,-,-,-,-,-,-
245,-,460,Yes,CHASE TYLER,Moonshinin' On The Water,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,448,552,1,1,1,1,0,1,300,1,447,1,-,-,460,-,-,-,-,-,-,-,-,-,-
392,-,461,Yes,KYLE DAIGLE,Love The Leavin',---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,403,364,1,1,1,1,0,1,422,1,448,1,-,-,461,-,-,-,-,-,-,-,-,-,-
448,-,462,Yes,BIG 50,Move Along,Lighthouse Entertainment,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,390,318,1,1,1,1,0,1,430,1,449,1,-,-,462,-,-,-,-,-,-,-,-,-,-
206,-,463,Yes,DEREK NORSWORTHY,Raised By The Radio,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,429,486,1,1,1,1,0,1,516,1,450,1,-,-,463,-,-,-,-,-,-,-,-,-,-
408,-,464,Yes,JARYD LANE,Pretty Little Rebel,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,417,450,1,1,1,1,0,1,505,1,451,1,-,-,464,-,-,-,-,-,-,-,-,-,-
118,-,465,Yes,KENDALL SHAFFER,My In-Laws Are Outlaws,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,437,509,1,1,1,1,0,1,488,1,452,1,-,-,465,-,-,-,-,-,-,-,-,-,-
357,-,466,Yes,CLIFTON BROWN,Next Sunday's Paper,Thin Blue Line,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,393,335,1,1,1,1,0,1,293,1,453,1,-,-,466,-,-,-,-,-,-,-,-,-,-
157,-,467,Yes,GEORGE STRAIT,Here For A Good Time w/S. Crow,MCA Nashville,-,3,0,3,1,0,1,0,0,0,0,1,0.003,0,0.003,441,530,1,1,1,1,0,1,492,1,681,0,-,-,467,-,-,-,-,-,-,-,-,-,-
99,-,468,Yes,KANE BROWN,What Ifs (Live 2018),RCA Nashville,-,3,0,3,1,0,1,0,0,0,0,1,0.003,0,0.003,394,336,1,1,1,1,0,1,514,1,682,0,-,-,468,-,-,-,-,-,-,-,-,-,-
263,-,469,Yes,FRANK FOSTER,Redneck Rock N' Roll,Lone Chief,-,3,0,3,1,0,1,0,0,0,0,1,0.003,0,0.003,409,387,1,1,1,1,0,1,386,1,683,0,-,-,469,-,-,-,-,-,-,-,-,-,-
207,-,470,Yes,ALEX SMITH,Load It Up,Lila Records,-,3,0,3,1,0,1,0,0,0,0,1,0.003,0,0.003,439,516,1,1,1,1,0,1,257,1,684,0,-,-,470,-,-,-,-,-,-,-,-,-,-
177,-,471,Yes,MORGAN WALLEN,Country A$$ Sh*t,Big Loud/Republic,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,477,561,1,1,1,1,0,1,294,1,685,0,-,-,471,-,-,-,-,-,-,-,-,-,-
432,473,472,Yes,COLLINGSWORTH FAMILY,Two Or Three,Gaither,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,336,240,1,0,1,1,1,0,472,1,454,1,-,-,472,-,-,-,-,-,-,-,-,-,-
402,405,473,Yes,K.BEARFIELD/B.ALDRIDGE,Heaven's Getting Sweeter..,Thoroughbred,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,330,238,1,0,1,1,1,0,469,1,455,1,-,-,473,-,-,-,-,-,-,-,-,-,-
405,407,474,Yes,KINGDOM HEIRS,I'm Forgiven,Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,358,248,1,0,1,1,1,0,461,1,456,1,-,-,474,-,-,-,-,-,-,-,-,-,-
402,467,475,Yes,PEACH GOLDMAN,Grace Will Lead You Home,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,369,253,1,0,1,1,1,0,321,1,457,1,-,-,475,-,-,-,-,-,-,-,-,-,-
447,468,476,Yes,TIM MENZIES,Sanding Off The..f/R.Vincent..,By Grace Records,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,367,252,1,0,1,1,1,0,515,1,458,1,-,-,476,-,-,-,-,-,-,-,-,-,-
217,485,477,Yes,STEELES,Braggin' On Jesus,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0,0.004,375,527,1,0,1,1,1,0,308,1,459,1,-,-,477,-,-,-,-,-,-,-,-,-,-
396,476,478,Yes,JOSEPH HABEDANK,The Basement,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,346,243,1,0,1,1,1,0,426,1,460,1,-,-,478,-,-,-,-,-,-,-,-,-,-
427,472,479,Yes,KAREN PECK & NEW RIVER,Sheaves,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,356,246,1,0,1,1,1,0,473,1,461,1,-,-,479,-,-,-,-,-,-,-,-,-,-
425,471,480,Yes,BECKY ISAACS BOWMAN,Way Up On The Mountain,House Of Isaacs,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,332,239,1,0,1,1,1,0,288,1,462,1,-,-,480,-,-,-,-,-,-,-,-,-,-
185,480,481,Yes,THE PERRYS,Tell The Grave,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,379,256,1,0,1,1,1,0,412,1,463,1,-,-,481,-,-,-,-,-,-,-,-,-,-
178,481,482,Yes,LEGACY FIVE,Testify,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,365,251,1,0,1,1,1,0,371,1,464,1,-,-,482,-,-,-,-,-,-,-,-,-,-
208,479,483,Yes,LEFEVRE QUARTET,God's Been Good,New Day,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,364,249,1,0,1,1,1,0,475,1,465,1,-,-,483,-,-,-,-,-,-,-,-,-,-
187,409,484,Yes,TRIBUTE QUARTET,Halfway Up The Mountain,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,381,257,1,0,1,1,1,0,470,1,466,1,-,-,484,-,-,-,-,-,-,-,-,-,-
448,469,485,Yes,SCOTTY INMAN,Anywhere Jesus Is,Berry Hill Records,-,3,3,0,1,1,0,1,0,0,0,0,0,0.004,-0.004,548,244,1,0,1,1,1,0,556,0,686,0,-,-,485,-,-,-,-,-,-,-,-,-,-
19,396,486,,KELSEA BALLERINI,Heartfirst,Black River Entertainment,-,3,4,-1,1,2,-1,0,0,1,0,0,0.006,0.001,0.005,260,282,1,0,1,0.5,1,-0.5,406,1,467,1,-,-,486,-,-,-,-,-,-,-,-,-,-
202,290,487,,TAYLOR SWIFT,Ours (Taylor's Version),Republic,-,3,6,-3,2,3,-1,0,0,1,1,0,0.003,0.007,-0.004,443,217,2,1,2,1,1.5,-0.5,201,2,316,2,-,-,487,-,-,-,-,-,-,-,-,-,-
29,217,488,,TOBY KEITH,Old School,Show Dog Nashville,-,3,13,-10,1,5,-4,1,0,0,0,0,0.001,0.003,-0.002,506,264,1,0,1,1,5,-4,536,0,687,0,-,-,488,-,-,-,-,-,-,-,-,-,-
195,616,489,Yes,DUSTIN LYNCH,Honky Tonk Heartbreaker,Broken Bow,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,300,459,1,1,1,1,0,1,521,1,468,1,-,-,489,-,-,-,-,-,-,-,-,-,-
94,623,490,Yes,RUSSELL DICKERSON,It's About Time f/FGL,Triple Tigers,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,287,367,1,1,1,1,0,1,269,1,469,1,-,-,490,-,-,-,-,-,-,-,-,-,-
393,-,491,Yes,MICHELLE RIVERS,Gone,---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,311,503,1,1,1,1,0,1,258,1,470,1,-,-,491,-,-,-,-,-,-,-,-,-,-
238,-,492,Yes,BILLY STRINGS,Taking Water,Rounder/Concord,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,318,531,1,1,1,1,0,1,297,1,471,1,-,-,492,-,-,4186,-,-,-,-,-,-,-
397,-,493,Yes,WILLIAM MICHAEL MORGAN,Girl Like Mine,---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,305,479,1,1,1,1,0,1,277,1,472,1,-,-,493,-,-,-,-,-,-,-,-,-,-
457,-,494,Yes,RED CLAY STRAYS,Wondering Why,---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,308,502,1,1,1,1,0,1,244,1,473,1,-,-,494,-,-,44,-,-,-,-,-,-,2871
361,-,495,Yes,CHARLEY CROCKETT,Don't Cry,Son Of Davy/Thirty Tigers,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,285,360,1,1,1,1,0,1,429,1,474,1,-,-,495,-,-,-,-,-,-,-,-,-,-
430,-,496,Yes,CANAAN SMITH,American Dream,Round Here/AWAL,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,316,517,1,1,1,1,0,1,328,1,475,1,-,-,496,-,-,-,-,-,-,-,-,-,-
392,-,497,Yes,YOLA,Ride Out In The Country,Easy Eye Sound,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,326,577,1,1,1,1,0,1,334,1,476,1,-,-,497,-,-,-,-,-,-,-,-,-,-
109,-,498,Yes,STURGILL SIMPSON,I Don't Mind ('20),High Top Mt/Thirty Tigers,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,314,515,1,1,1,1,0,1,529,1,477,1,-,-,498,-,-,952,-,-,-,-,-,-,-
137,-,499,Yes,MIDLAND,Put The Hurt On Me,Big Machine,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,303,473,1,1,1,1,0,1,456,1,478,1,-,-,499,-,-,-,-,-,-,-,-,-,-
99,-,500,Yes,ALANA SPRINGSTEEN,goodbye looks good on you,Columbia,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,317,522,1,1,1,1,0,1,301,1,479,1,-,-,500,-,-,-,-,-,-,-,-,-,-
