PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
93,246,322,,FOR KING & COUNTRY,God Only Knows,Curb Word,-,5,10,-5,1,2,-1,0,0,1,0,0,0.01,0.011,-0.001,216,182,1,0,1,1,2,-1,406,1,257,1,3101,-,322,-,-,-,-,-,-,-,-,-,-
72,754,323,Yes,MORGAN WALLEN,Ain't That Some,Big Loud/Mercury/Republic,-,4,0,4,2,0,2,0,0,2,0,0,0.008,0,0.008,240,492,2,2,2,1,0,1,249,2,198,2,-,-,323,-,-,-,-,-,-,-,-,-,-
324,745,324,Yes,BLANE HOWARD,Please Come Home for Christmas,Jawline,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,268,381,1,1,1,1,0,1,381,1,258,1,-,-,324,-,-,-,-,-,-,-,-,-,-
231,727,325,Yes,KOE WETZEL,28-Feb-16,YellaBush Records,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,418,404,1,1,1,1,0,1,273,1,449,0,-,-,325,-,-,-,-,-,-,-,-,-,-
184,732,326,Yes,BLACKBERRY SMOKE,Let Me Down Easy f/A. Shires,3 Legged/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,428,315,1,1,1,1,0,1,446,1,450,0,-,-,326,-,-,-,-,-,-,-,-,-,-
300,729,327,Yes,OLIVER ANTHONY,Virginia,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,454,435,1,1,1,1,0,1,434,1,451,0,-,-,327,-,-,-,-,-,-,-,-,-,-
158,746,328,Yes,JOSH WARD,The Devil Don't Scare Me,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,462,498,1,1,1,1,0,1,288,1,452,0,-,-,328,-,-,-,-,-,-,-,-,-,-
52,723,329,Yes,PISTOL ANNIES,Got My Name Changed Back,RCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,457,446,1,1,1,1,0,1,307,1,453,0,-,-,329,-,-,-,-,-,-,-,-,-,-
136,737,330,Yes,HAYES CARLL,You Get It All,Dualtone/MNRK,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,435,332,1,1,1,1,0,1,417,1,454,0,-,-,330,-,-,-,-,-,-,-,-,-,-
95,540,331,Yes,MORGAN WALLEN,Quittin' Time,Big Loud/Republic,-,4,2,2,2,1,1,0,0,0,1,1,0.004,0.005,-0.001,360,237,1,1,1,1,0.5,0.5,248,2,259,1,-,-,331,-,-,-,-,-,-,-,-,-,-
115,448,332,Yes,SAM HUNT,We Are Tonight,MCA Nashville,-,4,3,1,2,1,1,2,0,0,0,0,0.001,0.001,0,444,288,2,2,2,0.7,0.3,0.3,479,0,455,0,-,-,332,-,-,-,-,-,-,-,-,-,-
104,-,333,Yes,TIM MCGRAW,Humble and Kind (Nunca Te ...),McGraw/Columbia Nashville,-,4,0,4,4,0,4,2,0,1,1,0,0,0,0,494,419,1,1,1,4,0,4,234,2,199,2,-,-,333,-,-,-,-,-,-,-,-,-,-
84,-,334,Yes,KACEY MUSGRAVES,High Horse,MCA Nashville/Capitol,-,4,0,4,2,0,2,0,0,1,1,0,0.009,0,0.009,232,432,1,1,1,2,0,2,244,2,200,2,-,-,334,-,-,2858,-,-,-,-,-,2900,-
62,-,335,Yes,CARRIE UNDERWOOD,The Champion f/Ludacris,Capitol Nashville,-,4,0,4,2,0,2,0,2,0,0,0,0.006,0,0.006,275,488,2,2,2,1,0,1,250,2,201,2,-,-,335,-,-,-,-,-,-,-,-,-,-
88,-,336,Yes,LAUREN WATKINS,Anybody But You,Big Loud,-,4,0,4,2,0,2,0,2,0,0,0,0.006,0,0.006,277,499,2,2,2,1,0,1,245,2,202,2,-,-,336,-,-,-,-,-,-,-,-,-,-
88,-,337,Yes,TIM MCGRAW,Nashville CA/L.A. Tennessee,Big Machine,-,4,0,4,1,0,1,0,0,1,0,0,0.009,0,0.009,230,420,1,1,1,1,0,1,347,1,260,1,-,-,337,-,-,-,-,-,-,-,-,-,-
338,-,338,Yes,KASEY TYNDALL,Bad For Me,River House,-,4,0,4,1,0,1,0,1,0,0,0,0.007,0,0.007,258,487,1,1,1,1,0,1,294,1,261,1,-,-,338,-,-,-,-,-,-,-,-,-,-
339,-,339,Yes,CAROLINE JONES,Homesite,True To The Song,-,4,0,4,1,0,1,0,1,0,0,0,0.007,0,0.007,248,394,1,1,1,1,0,1,373,1,262,1,-,-,339,-,-,-,-,-,-,-,-,-,-
83,-,340,Yes,NIKITA KARMEN,The Kiss Or The Crash,November/EMPIRE,-,4,0,4,1,0,1,0,1,0,0,0,0.007,0,0.007,249,396,1,1,1,1,0,1,345,1,263,1,-,-,340,-,-,-,-,-,-,-,-,-,-
341,-,341,Yes,LARISSA,I Wanna Be That Light,We Can Dream,-,4,0,4,1,0,1,1,0,0,0,0,0.004,0,0.004,339,406,1,1,1,1,0,1,486,0,456,0,-,-,341,-,-,-,-,-,-,-,-,-,-
223,-,342,Yes,MIKE RYAN,Die Runnin',Rock & Soul,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,423,456,1,1,1,1,0,1,278,1,457,0,-,-,342,-,-,-,-,-,-,-,-,-,-
178,-,343,Yes,CHAD COOKE BAND,Cowboy's Cowgirl,---,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,410,342,1,1,1,1,0,1,423,1,458,0,-,-,343,-,-,-,-,-,-,-,-,-,-
242,-,344,Yes,CODY JOHNSON,Ride With Me (Live),CoJo/Warner/WMN,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,414,391,1,1,1,1,0,1,383,1,459,0,-,-,344,-,-,-,-,-,-,-,-,-,-
269,-,345,Yes,RANDALL KING,Burns Like Her,Warner/WMN,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,417,402,1,1,1,1,0,1,353,1,460,0,-,-,345,-,-,-,-,-,-,-,-,-,-
132,-,346,Yes,RANDY ROGERS BAND,Fast Car,TommyJacksn/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,422,454,1,1,1,1,0,1,313,1,461,0,-,-,346,-,-,-,-,-,-,-,-,-,-
87,-,347,Yes,GRANT GILBERT,Six Pack State Of...f/J.Abbott,River House,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,412,369,1,1,1,1,0,1,398,1,462,0,-,-,347,-,-,-,-,-,-,-,-,-,-
95,-,348,Yes,WADE BOWEN,Honky Tonk Roll,Bowen Sound/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,408,318,1,1,1,1,0,1,450,1,463,0,-,-,348,-,-,-,-,-,-,-,-,-,-
246,-,349,Yes,KIN FAUX,Mas Tequila Por Favor,---,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,416,400,1,1,1,1,0,1,352,1,464,0,-,-,349,-,-,-,-,-,-,-,-,-,-
325,-,350,Yes,PARKER MCCOLLUM,Speed,MCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,419,418,1,1,1,1,0,1,337,1,465,0,-,-,350,-,-,-,-,-,-,-,-,-,-
297,-,351,Yes,FARON HAMBLIN,Hurtin' Songs,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,443,372,1,1,1,1,0,1,386,1,466,0,-,-,351,-,-,-,-,-,-,-,-,-,-
214,-,352,Yes,ZACH BRYAN,Condemned (Live),Belting Bronco/Warner,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,431,325,1,1,1,1,0,1,449,1,467,0,-,-,352,-,-,-,-,-,-,-,-,-,-
243,-,353,Yes,WARD DAVIS,No Goin' Home,Hawkville,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,439,346,1,1,1,1,0,1,391,1,468,0,-,-,353,-,-,-,-,-,-,-,-,-,-
215,-,354,Yes,TONY JACKSON,Old Porch Swing,DDS Enterainment,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,445,387,1,1,1,1,0,1,378,1,469,0,-,-,354,-,-,-,-,-,-,-,-,-,-
218,-,355,Yes,JAMIE TRENT,Truth About A Lie,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,459,483,1,1,1,1,0,1,252,1,470,0,-,-,355,-,-,-,-,-,-,-,-,-,-
81,-,356,Yes,HAILEY WHITTERS,Fillin' My Cup f/Lit. Big Town,Pigasus/S&D/Big Loud,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,464,500,1,1,1,1,0,1,292,1,471,0,-,-,356,-,-,-,-,-,-,-,-,-,-
156,-,357,Yes,FLATLAND CAVALRY,Some Things Never Change,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,440,362,1,1,1,1,0,1,388,1,472,0,-,-,357,-,-,-,-,-,-,-,-,-,-
358,-,358,Yes,BROTHERS OSBORNE,Sun Ain't Even Gone Down Yet,EMI Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,430,322,1,1,1,1,0,1,439,1,473,0,-,-,358,-,-,-,-,-,-,-,-,-,-
359,-,359,Yes,CODY CANADA & THE DEPARTED,Again (2022),---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,434,331,1,1,1,1,0,1,413,1,474,0,-,-,359,-,-,-,-,-,-,-,-,-,-
360,399,360,Yes,KIN FAUX,Honky Tonk Honey,---,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,415,279,1,0,1,1,1,0,358,1,475,0,-,-,360,-,-,-,-,-,-,-,-,-,-
361,400,361,Yes,WILLIAM BECKMANN,All Of My Ex's (Still Make..),Highway 90,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,407,273,1,0,1,1,1,0,458,1,476,0,-,-,361,-,-,-,-,-,-,-,-,-,-
221,355,362,Yes,WHISKEY MYERS,On The River,Wiggy Thump/Thirty Tigers,-,4,4,0,1,1,0,0,0,0,0,1,0.001,0.001,0,463,297,1,0,1,1,1,0,274,1,477,0,-,-,362,-,-,-,-,-,-,-,-,-,-
199,350,363,Yes,KOLTON MOORE/CHOSEN FEW,Peace In The Pines,---,-,4,4,0,1,1,0,0,0,0,0,1,0.001,0.001,0,451,291,1,0,1,1,1,0,336,1,478,0,-,-,363,-,-,-,-,-,-,-,-,-,-
142,297,364,,CODY JINKS,What Else Is New,Late August,-,4,6,-2,2,3,-1,1,0,1,0,0,0.006,0.002,0.004,269,277,1,0,1,2,3,-1,382,1,264,1,-,-,364,-,-,-,-,-,-,-,-,-,-
223,236,365,,JON WOLFE,If I Had A Bar,Fool Hearted Productions,-,4,11,-7,1,2,-1,0,0,0,0,1,0.002,0.02,-0.018,425,156,1,0,1,0.5,1,-0.5,264,1,479,0,-,-,365,-,-,-,-,-,-,-,-,-,-
111,235,366,,JENNIFER NETTLES,National Anthem (At Bristol),Big Machine,-,4,11,-7,1,3,-2,0,0,1,0,0,0.008,0.012,-0.004,238,181,1,1,1,0.3,0.8,-0.5,299,1,265,1,-,-,366,-,-,-,-,-,-,-,-,-,-
111,209,367,,RANDALL KING,You In A Honky Tonk,Warner/WAR,-,4,14,-10,1,2,-1,0,0,0,0,1,0.001,0.002,-0.001,447,280,1,1,1,0.5,1,-0.5,316,1,480,0,-,-,367,-,-,-,-,-,-,-,-,-,-
368,686,368,Yes,DARIN & BROOKE ALDRIDGE,With Bells On,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,320,302,1,1,1,1,0,1,457,1,266,1,-,-,368,-,-,-,-,-,-,-,-,-,-
369,704,369,Yes,GUARDIANS,Heaven Is Happening,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,332,371,1,1,1,1,0,1,390,1,267,1,-,-,369,-,-,-,-,-,-,-,-,-,-
370,555,370,Yes,EVERETTE,Rockin' Around The Christmas..,Broken Bow,-,3,1,2,2,1,1,0,0,0,2,0,0.004,0.003,0.001,330,263,1,0,1,2,1,1,224,2,203,2,-,-,370,-,-,-,-,-,-,-,-,-,-
371,515,371,Yes,MARYNN TAYLOR,O Come All Ye Faithful,Black River Entertainment,-,3,2,1,2,1,1,0,0,1,0,1,0.002,0.002,0,424,282,1,0,1,2,1,1,251,2,268,1,-,-,371,-,-,-,-,-,-,-,-,-,-
75,527,372,Yes,MORGAN WALLEN,Tennessee Fan,Big Loud/Mercury/Republic,-,3,2,1,1,1,0,0,0,0,1,0,0.007,0.005,0.002,260,238,1,1,1,0.5,0.5,0,296,1,269,1,-,-,372,-,-,-,-,-,-,-,-,-,-
373,-,373,Yes,LIGHT OF MINE,What Christmas Is To Me,---,-,3,0,3,2,0,2,0,1,1,0,0,0.004,0,0.004,341,412,1,1,1,2,0,2,232,2,204,2,-,-,373,-,-,-,-,-,-,-,-,-,-
290,-,374,Yes,SAMMY KERSHAW,He Stopped Loving Her Today,Big Hit,-,3,0,3,1,0,1,0,0,0,1,0,0.006,0,0.006,271,399,1,1,1,1,0,1,334,1,270,1,-,-,374,-,-,-,-,-,-,-,-,-,-
166,-,375,Yes,IAN MUNSICK,Santa Ain't A Cowboy,Warner Music Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,301,431,1,1,1,1,0,1,343,1,271,1,-,-,375,-,-,-,-,-,-,-,-,-,-
243,-,376,Yes,KELLIE PICKLER,Star Spangled Banner,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,307,445,1,1,1,1,0,1,306,1,272,1,-,-,376,-,-,-,-,-,-,-,-,-,-
311,-,377,Yes,AUTHENTIC UNLIMITED,Silent Night,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,321,307,1,1,1,1,0,1,456,1,273,1,-,-,377,-,-,-,-,-,-,-,-,-,-
378,-,378,Yes,JERRY SALLEY,Christmas Hymn Medley,Very Jerry,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,351,457,1,1,1,1,0,1,302,1,274,1,-,-,378,-,-,-,-,-,-,-,-,-,-
379,-,379,Yes,CHOSEN ROAD,Light Of The Stable f/A.Hall,Thoroughbred,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,325,335,1,1,1,1,0,1,418,1,275,1,-,-,379,-,-,-,-,-,-,-,-,-,-
380,-,380,Yes,WILLIAMSON BRANCH,Good Tidings Of Great Joy,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,361,503,1,1,1,1,0,1,263,1,276,1,-,-,380,-,-,-,-,-,-,-,-,-,-
381,-,381,Yes,CHRIS JONES/THE NIGHT DRIVERS,Rise Up Shepherd And Follow,Mountain Home Music,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,334,395,1,1,1,1,0,1,374,1,277,1,-,-,381,-,-,-,-,-,-,-,-,-,-
382,-,382,Yes,JOSH SWIFT,Jingle Bells,Rbr Entertainment,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,353,469,1,1,1,1,0,1,271,1,278,1,-,-,382,-,-,-,-,-,-,-,-,-,-
383,-,383,Yes,DARIN & BROOKE ALDRIDGE,Noel,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,319,301,1,1,1,1,0,1,430,1,279,1,-,-,383,-,-,-,-,-,-,-,-,-,-
384,-,384,Yes,BOBBY & TEDDI CYRUS,What A Christmas,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,328,344,1,1,1,1,0,1,400,1,280,1,-,-,384,-,-,-,-,-,-,-,-,-,-
385,-,385,Yes,THEO & BRENNA,Work On Christmas,Mountain Fever Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,354,477,1,1,1,1,0,1,266,1,281,1,-,-,385,-,-,-,-,-,-,-,-,-,-
386,-,386,Yes,TODD TILGHMAN,Old Photos At Christmastime,Straight Arrow Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,355,479,1,1,1,1,0,1,282,1,282,1,-,-,386,-,-,-,-,-,-,-,-,-,-
387,-,387,Yes,KENNA TURNER WEST,There Is No Condemnation,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,357,484,1,1,1,1,0,1,257,1,283,1,-,-,387,-,-,-,-,-,-,-,-,-,-
388,-,388,Yes,JEFF & SHERI EASTER,Tis The Season,She Loved Music,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,329,352,1,1,1,1,0,1,419,1,284,1,-,-,388,-,-,-,-,-,-,-,-,-,-
82,-,389,Yes,KYLIE FREY,Spur Of The Moment,Deep Frey'd,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,374,365,1,1,1,1,0,1,401,1,285,1,-,-,389,-,-,-,-,-,-,-,-,-,-
390,-,390,Yes,BIG 50,When I'm Drinking It's True,Lighthouse Entertainment,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,363,313,1,1,1,1,0,1,436,1,286,1,-,-,390,-,-,-,-,-,-,-,-,-,-
373,-,391,Yes,CHASE TYLER,Garth Kinda Night,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,397,485,1,1,1,1,0,1,253,1,287,1,-,-,391,-,-,-,-,-,-,-,-,-,-
59,-,392,Yes,PAYTON SMITH,Like I Knew You Would,Big Machine,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,393,464,1,1,1,1,0,1,327,1,288,1,-,-,392,-,-,-,-,-,-,-,-,-,-
120,-,393,Yes,LAINE HARDY,Ground I Grew Up On,Buena Vista/19 Recordings,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,377,375,1,1,1,1,0,1,385,1,289,1,-,-,393,-,-,-,-,-,-,-,-,-,-
394,-,394,Yes,LAINE LONERO,How Far,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,383,414,1,1,1,1,0,1,371,1,290,1,-,-,394,-,-,-,-,-,-,-,-,-,-
132,-,395,Yes,KENDALL SHAFFER,Ghosts,Rouxbie Music,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,390,458,1,1,1,1,0,1,268,1,291,1,-,-,395,-,-,-,-,-,-,-,-,-,-
377,-,396,Yes,KYLE WILSON,Love Me Crazy,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,401,505,1,1,1,1,0,1,275,1,292,1,-,-,396,-,-,-,-,-,-,-,-,-,-
397,-,397,Yes,KONNER JAMES,As Long As My Heart's Beating,KSME Records,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,380,388,1,1,1,1,0,1,364,1,293,1,-,-,397,-,-,-,-,-,-,-,-,-,-
398,-,398,Yes,BEN RAGSDALE,The Hard Way,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,388,449,1,1,1,1,0,1,319,1,294,1,-,-,398,-,-,-,-,-,-,-,-,-,-
302,-,399,Yes,SAMMY KERSHAW,Alligator Bayou,Big Hit,-,3,0,3,1,0,1,0,0,0,0,1,0.003,0,0.003,381,398,1,1,1,1,0,1,340,1,481,0,-,-,399,-,-,-,-,-,-,-,-,-,-
90,-,400,Yes,TRACY LAWRENCE,Frozen In Time,Lawrence Music Group,-,3,0,3,1,0,1,0,0,0,0,1,0.001,0,0.001,448,407,1,1,1,1,0,1,368,1,482,0,-,-,400,-,-,-,-,-,-,-,-,-,-
297,-,401,Yes,WALKER MCGUIRE,The Star Spangled Banner,Wheelhouse,-,3,0,3,1,0,1,1,0,0,0,0,0.001,0,0.001,460,491,1,1,1,1,0,1,506,0,483,0,-,-,401,-,-,-,-,-,-,-,-,-,-
402,-,402,Yes,DOWN EAST BOYS,There's A Song For That,Sonlite,-,3,0,3,1,0,1,1,0,0,0,0,0,0,0,480,350,1,1,1,1,0,1,469,0,484,0,-,-,402,-,-,-,-,-,-,-,-,-,-
56,-,403,Yes,BRETT ELDREDGE,Good Day (2021),Warner/WMN,-,3,0,3,1,0,1,1,0,0,0,0,0,0,0,482,354,1,1,1,1,0,1,472,0,485,0,-,-,403,-,-,-,-,-,-,-,-,-,-
96,408,404,Yes,KOE WETZEL,Oklahoma Sun,Columbia,-,3,3,0,1,1,0,0,0,1,0,0,0.006,0.006,0,272,219,1,0,1,1,1,0,291,1,295,1,-,-,404,-,-,-,-,-,-,-,-,-,-
405,409,405,Yes,TRIBUTE QUARTET,Free Indeed,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,356,260,1,0,1,1,1,0,262,1,296,1,-,-,405,-,-,-,-,-,-,-,-,-,-
332,450,406,Yes,LEE BLACK,Heaven And Nature Singin',---,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0,0.004,322,314,1,0,1,1,1,0,453,1,297,1,-,-,406,-,-,-,-,-,-,-,-,-,-
327,425,407,Yes,GORDON MOTE,O Little Town Of Bethlehem,New Haven,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,346,253,1,0,1,1,1,0,331,1,298,1,-,-,407,-,-,-,-,-,-,-,-,-,-
408,460,408,Yes,TIM MENZIES,Sanding Off The..f/R.Vincent..,By Grace Records,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,343,252,1,0,1,1,1,0,324,1,299,1,-,-,408,-,-,-,-,-,-,-,-,-,-
402,459,409,Yes,PEACH GOLDMAN,Grace Will Lead You Home,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,349,256,1,0,1,1,1,0,310,1,300,1,-,-,409,-,-,-,-,-,-,-,-,-,-
397,457,410,Yes,GORDON MOTE,The First Song,New Haven,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,347,254,1,0,1,1,1,0,330,1,301,1,-,-,410,-,-,-,-,-,-,-,-,-,-
411,455,411,Yes,COLLINGSWORTH FAMILY,Two Or Three,Gaither,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,326,244,1,0,1,1,1,0,416,1,302,1,-,-,411,-,-,-,-,-,-,-,-,-,-
412,458,412,Yes,KAREN PECK & NEW RIVER,Sheaves,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,336,248,1,0,1,1,1,0,311,1,303,1,-,-,412,-,-,-,-,-,-,-,-,-,-
396,452,413,Yes,JORDAN FAMILY BAND,In God's Time,Skyland Records,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,335,247,1,0,1,1,1,0,354,1,304,1,-,-,413,-,-,-,-,-,-,-,-,-,-
253,427,414,Yes,ZANE & DONNA KING,Hard Times,---,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,338,250,1,0,1,1,1,0,359,1,305,1,-,-,414,-,-,-,-,-,-,-,-,-,-
415,429,415,Yes,THE BROWNS,My View From The Valley,Stow Town,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,324,242,1,0,1,1,1,0,448,1,306,1,-,-,415,-,-,-,-,-,-,-,-,-,-
416,456,416,Yes,BECKY ISAACS BOWMAN,Way Up On The Mountain,House Of Isaacs,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,323,240,1,0,1,1,1,0,454,1,307,1,-,-,416,-,-,-,-,-,-,-,-,-,-
398,453,417,Yes,"LAUREN, AMBER & KENNA",A Little Bit Of Heaven,Horizon/Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,340,251,1,0,1,1,1,0,375,1,308,1,-,-,417,-,-,-,-,-,-,-,-,-,-
80,363,418,Yes,KACEY MUSGRAVES,Slow Burn,MCA Nashville,-,3,4,-1,2,2,0,0,0,1,1,0,0.005,0.004,0.001,303,255,2,1,2,1,1,0,236,2,205,2,-,-,418,-,-,481,-,-,-,-,-,-,-
151,403,419,,MARLANA VANHOOSE,Star Spangled Banner,---,-,3,4,-1,1,2,-1,0,0,1,0,0,0.007,0.007,0,259,213,1,0,1,0.5,1,-0.5,255,1,309,1,-,-,419,-,-,-,-,-,-,-,-,-,-
86,405,420,,MICKEY GUYTON,Star Spangled Banner,---,-,3,4,-1,1,2,-1,0,1,0,0,0,0.004,0.006,-0.002,333,217,1,0,1,0.5,1,-0.5,384,1,310,1,-,-,420,-,-,-,783,-,-,-,-,-,-
190,299,421,,GREATER VISION,Think About There,Daywind,-,3,6,-3,1,2,-1,0,1,0,0,0,0.004,0.008,-0.004,331,205,1,0,1,0.5,1,-0.5,366,1,311,1,-,-,421,-,-,-,-,-,-,-,-,-,-
137,250,422,,LIL DURK,Broadway Girls f/Morgan Wallen,Alamo,-,3,10,-7,1,3,-2,0,0,0,1,0,0.007,0.012,-0.005,252,180,1,0,1,1,3,-2,357,1,312,1,-,-,422,-,594,-,-,-,3313,-,-,-,-
127,196,423,,BRAD PAISLEY,The Star Spangled Banner,---,-,3,18,-15,1,4,-3,0,1,0,0,0,0.004,0.013,-0.009,348,175,1,1,1,0.2,0.8,-0.6,326,1,313,1,-,-,423,-,-,-,-,-,-,-,-,-,-
105,187,424,,ABBY ANDERSON,Star Spangled Banner,Black River Entertainment,-,3,22,-19,1,6,-5,0,0,1,0,0,0.008,0.029,-0.021,234,134,1,0,1,0.2,1.2,-1,435,1,314,1,-,-,424,-,-,-,-,-,-,-,-,-,-
55,601,425,Yes,MICHAEL TYLER,Hey Mama,Reviver,-,2,0,2,2,0,2,1,1,0,0,0,0,0,0,506,486,1,1,1,2,0,2,270,1,315,1,-,-,425,-,-,-,-,-,-,-,-,-,-
353,753,426,Yes,JORDAN DAVIS,Money Isn't Real,MCA Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,285,345,1,1,1,1,0,1,425,1,316,1,-,-,426,-,-,-,-,-,-,-,-,-,-
37,752,427,Yes,RILEY GREEN,If It Wasn't For Trucks,BMLG,-,2,0,2,1,0,1,0,0,0,1,0,0.003,0,0.003,376,370,1,1,1,1,0,1,394,1,317,1,-,-,427,-,-,-,-,-,-,-,-,-,-
121,757,428,Yes,MORGAN WALLEN,Outlaw f/Ben Burgess,Big Loud/Republic,-,2,0,2,1,0,1,0,0,0,1,0,0.003,0,0.003,399,495,1,1,1,1,0,1,287,1,318,1,-,-,428,-,-,-,-,-,-,-,-,-,-
103,755,429,Yes,MORGAN WALLEN,Whiskey Friends,Big Loud/Mercury/Republic,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,400,496,1,1,1,1,0,1,272,1,319,1,-,-,429,-,-,-,-,-,-,-,-,-,-
147,616,430,Yes,CRAIG MORGAN & LAINEY WILSON,International Harvester,Broken Bow,-,2,0,2,1,0,1,0,0,0,1,0,0.002,0,0.002,421,425,1,1,1,1,0,1,346,1,320,1,-,-,430,-,-,-,-,-,-,-,-,-,-
176,626,431,Yes,BRYAN MARTIN,Memory To Drown,Dirtified/Average Joes,-,2,0,2,1,0,1,0,0,0,0,1,0.001,0,0.001,450,416,1,1,1,1,0,1,351,1,486,0,-,-,431,-,-,-,-,-,-,-,-,-,-
205,575,432,Yes,TAYLOR SWIFT,Red (Taylor's Version),Republic,-,2,1,1,2,1,1,1,0,0,0,1,0,0,0,503,472,1,0,1,2,1,1,309,1,487,0,-,-,432,-,-,-,-,-,-,-,-,-,-
158,574,433,Yes,TAYLOR SWIFT,Sparks Fly (Taylor's Version),Republic,-,2,1,1,2,1,1,0,0,0,0,2,0,0,0,504,473,1,0,1,2,1,1,242,2,488,0,-,-,433,-,-,-,-,-,-,-,-,-,-
