PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
311,-,440,Yes,CHARLIE WORSHAM,Kiss Like You Dance f/K.Moore,Warner Music Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,338,562,1,1,1,1,0,1,283,1,397,1,-,-,440,-,-,-,-,-,-,-,-,-,-
192,-,441,Yes,SAM HUNT,This Land Is Your Land,Atlantic,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,310,411,1,1,1,1,0,1,459,1,398,1,-,-,441,-,-,-,-,-,-,-,-,-,-
138,-,442,Yes,MORGAN WALLEN,Somethin' Country,Big Loud/Republic,-,3,0,3,1,0,1,0,1,0,0,0,0.003,0,0.003,437,544,1,1,1,1,0,1,489,1,399,1,-,-,442,-,-,-,-,-,-,-,-,-,-
443,-,443,Yes,RESTLESS ROAD,10 Things,RCA Nashville,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,458,490,1,1,1,1,0,1,323,1,643,0,-,-,443,-,-,-,-,-,-,-,-,-,-
88,-,444,Yes,GARTH BROOKS,Friends In Low Places (Lv '18),Pearl,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,447,331,1,1,1,1,0,1,525,1,644,0,-,-,444,-,-,-,-,-,-,-,-,-,-
428,423,445,Yes,JEFF & SHERI EASTER,The Only Way He Knew How,She Loved Music,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,246,201,1,0,1,1,1,0,349,1,400,1,-,-,445,-,-,-,-,-,-,-,-,-,-
327,429,446,Yes,SCOTTY INMAN,Saved People,Berry Hill Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,258,213,1,0,1,1,1,0,258,1,401,1,-,-,446,-,-,-,-,-,-,-,-,-,-
157,430,447,Yes,NELONS,Grace Ain't Fair,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,273,223,1,0,1,1,1,0,425,1,402,1,-,-,447,-,-,-,-,-,-,-,-,-,-
402,457,448,Yes,DOWN EAST BOYS,There's A Song For That,Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,244,199,1,0,1,1,1,0,405,1,403,1,-,-,448,-,-,-,-,-,-,-,-,-,-
419,424,449,Yes,STEELES,Be The Reason,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,281,228,1,0,1,1,1,0,421,1,404,1,-,-,449,-,-,-,-,-,-,-,-,-,-
420,425,450,Yes,LEFEVRE QUARTET,There Is A Name,New Day,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,267,219,1,0,1,1,1,0,351,1,405,1,-,-,450,-,-,-,-,-,-,-,-,-,-
422,427,451,Yes,TOMMY HILL,Checkin' In,---,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,255,210,1,0,1,1,1,0,225,1,406,1,-,-,451,-,-,-,-,-,-,-,-,-,-
293,428,452,Yes,TIM MENZIES,That Little Crowded Room,New Day,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,271,222,1,0,1,1,1,0,423,1,407,1,-,-,452,-,-,-,-,-,-,-,-,-,-
424,432,453,Yes,DEBRA PERRY & JAIDYN'S CALL,At The End Of Every Prayer,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,276,225,1,0,1,1,1,0,464,1,408,1,-,-,453,-,-,-,-,-,-,-,-,-,-
438,455,454,Yes,TRIBUTE QUARTET,I Want To Get Closer,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.001,0.005,286,290,1,0,1,1,1,0,260,1,409,1,-,-,454,-,-,-,-,-,-,-,-,-,-
421,426,455,Yes,SOUND,Peace Is,New Day,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,278,226,1,0,1,1,1,0,470,1,410,1,-,-,455,-,-,-,-,-,-,-,-,-,-
396,422,456,Yes,JORDAN FAMILY BAND,In God's Time,Skyland Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,261,215,1,0,1,1,1,0,244,1,411,1,-,-,456,-,-,-,-,-,-,-,-,-,-
412,458,457,Yes,KAREN PECK & NEW RIVER,Sheaves,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,263,216,1,0,1,1,1,0,261,1,412,1,-,-,457,-,-,-,-,-,-,-,-,-,-
233,470,458,Yes,BRIAN FREE & ASSURANCE,Meet Me At The Cross,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,240,195,1,0,1,1,1,0,235,1,413,1,-,-,458,-,-,-,-,-,-,-,-,-,-
417,417,459,Yes,ENDLESS HIGHWAY,The End,Sonlite Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,248,202,1,0,1,1,1,0,269,1,414,1,-,-,459,-,-,-,-,-,-,-,-,-,-
418,416,460,Yes,BIG MO,Thinking Outside The Box,Tentop Music Group,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,237,193,1,0,1,1,1,0,410,1,415,1,-,-,460,-,-,-,-,-,-,-,-,-,-
416,459,461,Yes,BECKY ISAACS BOWMAN,Way Up On The Mountain,House Of Isaacs,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,238,194,1,0,1,1,1,0,424,1,416,1,-,-,461,-,-,-,-,-,-,-,-,-,-
399,464,462,Yes,KRAMERS,Let Me Be The Well,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,231,188,1,0,1,1,1,0,346,1,417,1,-,-,462,-,-,-,-,-,-,-,-,-,-
408,463,463,Yes,TIM MENZIES,Sanding Off The..f/R.Vincent..,By Grace Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,270,221,1,0,1,1,1,0,233,1,418,1,-,-,463,-,-,-,-,-,-,-,-,-,-
402,462,464,Yes,PEACH GOLDMAN,Grace Will Lead You Home,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,275,224,1,0,1,1,1,0,337,1,419,1,-,-,464,-,-,-,-,-,-,-,-,-,-
405,433,465,Yes,KINGDOM HEIRS,I'm Forgiven,Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,266,218,1,0,1,1,1,0,507,1,420,1,-,-,465,-,-,-,-,-,-,-,-,-,-
409,415,466,Yes,ENDLESS HIGHWAY,What God Can Do,Sonlite Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,249,203,1,0,1,1,1,0,417,1,421,1,-,-,466,-,-,-,-,-,-,-,-,-,-
414,420,467,Yes,TARANDA GREENE,Like Jesus Can,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,252,206,1,0,1,1,1,0,466,1,422,1,-,-,467,-,-,-,-,-,-,-,-,-,-
402,418,468,Yes,K.BEARFIELD/B.ALDRIDGE,Heaven's Getting Sweeter..,Thoroughbred,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,235,191,1,0,1,1,1,0,247,1,423,1,-,-,468,-,-,-,-,-,-,-,-,-,-
234,419,469,Yes,JOSH TURNER,How Great Thou Art f/S. Isaacs,MCA Nashville,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,289,233,1,0,1,1,1,0,335,1,424,1,-,-,469,-,-,-,-,-,-,-,-,-,-
102,465,470,Yes,KIP MOORE,If I Was Your Lover,MCA Nashville,-,3,3,0,1,1,0,0,0,1,0,0,0.005,0.005,0,324,241,1,0,1,1,1,0,303,1,425,1,-,-,470,-,-,-,-,-,-,-,-,-,-
195,469,471,Yes,DUSTIN LYNCH,Honky Tonk Heartbreaker,Broken Bow,-,3,3,0,1,1,0,0,0,1,0,0,0.005,0.005,0,319,240,1,0,1,1,1,0,259,1,426,1,-,-,471,-,-,-,-,-,-,-,-,-,-
115,436,472,Yes,ADAM DOLEAC,Wrong Side Of A Sunrise,Arista Nashville,-,3,3,0,1,1,0,0,0,1,0,0,0.005,0.005,0,305,238,1,0,1,1,1,0,347,1,427,1,-,-,472,-,-,-,-,-,-,-,-,-,-
353,409,473,Yes,JORDAN DAVIS,Money Isn't Real,MCA Nashville,-,3,3,0,1,1,0,0,0,1,0,0,0.005,0.005,0,304,237,1,0,1,1,1,0,364,1,428,1,-,-,473,-,-,-,-,-,-,-,-,-,-
438,438,474,Yes,MITCHELL TENPENNY,Bigger Mistakes,Riser House/Columbia Nash,-,3,3,0,1,1,0,0,0,0,0,1,0.002,0.005,-0.003,461,244,1,0,1,1,1,0,264,1,645,0,-,-,474,-,-,-,-,-,-,-,-,-,-
396,456,475,Yes,JOSEPH HABEDANK,The Basement,Daywind,-,3,3,0,1,1,0,1,0,0,0,0,0.001,0.006,-0.005,477,209,1,0,1,1,1,0,555,0,646,0,-,-,475,-,-,-,-,-,-,-,-,-,-
369,460,476,Yes,GUARDIANS,Heaven Is Happening,Daywind,-,3,3,0,1,1,0,1,0,0,0,0,0.001,0.006,-0.005,475,207,1,0,1,1,1,0,535,0,647,0,-,-,476,-,-,-,-,-,-,-,-,-,-
351,352,477,,DARIN & BROOKE ALDRIDGE,"Jordan f/R.Skaggs,M.Pitney..",Billy Blue Records,-,3,4,-1,1,2,-1,0,1,0,0,0,0.006,0.006,0,233,189,1,0,1,0.5,1,-0.5,395,1,429,1,-,-,477,-,-,-,-,-,-,-,-,-,-
102,317,478,Yes,MORGAN WALLEN,Sunrise,Big Loud/Mercury/Republic,-,3,5,-2,1,1,0,0,0,1,0,0,0.005,0,0.005,334,546,1,1,1,0.5,0.5,0,490,1,430,1,-,-,478,-,-,-,-,-,-,-,-,-,-
71,258,479,,MORGAN WALLEN,'98 Braves,Big Loud/Mercury/Republic,-,3,6,-3,1,2,-1,0,0,1,0,0,0.007,0.013,-0.006,230,156,1,0,1,1,2,-1,460,1,431,1,-,-,479,-,-,-,-,-,-,-,-,-,-
88,226,480,Yes,JON PARDI,Dirt On My Boots (Live 2020),Capitol Nashville,-,3,8,-5,1,1,0,0,0,1,0,0,0.005,0.016,-0.011,326,143,1,1,1,0.5,0.5,0,378,1,432,1,-,-,480,-,-,-,-,-,-,-,-,-,-
104,216,481,,TIM MCGRAW,Humble and Kind (Nunca Te ...),McGraw/Columbia Nashville,-,3,9,-6,1,5,-4,1,0,0,0,0,0,0.007,-0.007,538,184,1,0,1,0.3,1.7,-1.3,532,0,648,0,-,-,481,-,-,-,-,-,-,-,-,-,-
69,186,482,,DIPLO & MORGAN WALLEN,Heartless (f/Julia Michaels),Columbia,-,3,14,-11,1,5,-4,0,0,0,1,0,0.006,0.008,-0.002,242,174,1,1,1,0.3,1.7,-1.3,444,1,433,1,-,2212,482,-,690,-,-,-,-,-,-,-,-
51,577,483,Yes,NIKO MOON,No Sad Songs,RCA Nashville,-,2,1,1,1,1,0,0,0,1,0,0,0.003,0,0.003,414,464,1,1,1,0.5,0.5,0,504,1,434,1,-,-,483,-,-,-,-,-,-,-,-,-,-
418,-,484,Yes,ABBEY CONE,If You Were A Song,Tiny Horse Music,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,302,351,1,1,1,1,0,1,399,1,435,1,-,-,484,-,-,-,-,-,-,-,-,-,-
85,-,485,Yes,MADDIE & TAE,Every Night Every Morning,Mercury Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,320,448,1,1,1,1,0,1,278,1,436,1,-,-,485,-,-,-,-,-,-,-,-,-,-
86,-,486,Yes,ERIC CHURCH,Through My Ray-Bans,EMI Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,301,346,1,1,1,1,0,1,363,1,437,1,-,-,486,-,-,-,-,-,-,-,-,-,-
343,-,487,Yes,COLTER WALL,Thirteen Silver Dollars,Thirty Tigers,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,331,537,1,1,1,1,0,1,503,1,438,1,-,-,487,-,-,-,-,-,-,-,-,-,-
119,-,488,Yes,CODY JINKS,Mamma Song,Late August,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,313,418,1,1,1,1,0,1,341,1,439,1,-,-,488,-,-,-,-,-,-,-,-,-,-
392,-,489,Yes,THE WILDER BLUE,Evergreen,---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,336,555,1,1,1,1,0,1,333,1,440,1,-,-,489,-,-,-,-,-,-,-,-,-,-
124,-,490,Yes,CHRIS STAPLETON,A Simple Song,Mercury Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,328,513,1,1,1,1,0,1,326,1,441,1,-,-,490,-,-,-,-,-,-,-,-,-,-
95,-,491,Yes,RANDALL KING,Hey Cowgirl,Warner/WEA,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,315,431,1,1,1,1,0,1,511,1,442,1,-,-,491,-,-,-,-,-,-,-,-,-,-
74,-,492,Yes,ALAN JACKSON,You'll Always Be My Baby,EMI Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,312,415,1,1,1,1,0,1,343,1,443,1,-,-,492,-,-,-,-,-,-,-,-,-,-
71,-,493,Yes,LADY GAGA,The Star-Spangled Banner,---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,317,438,1,1,1,1,0,1,392,1,444,1,-,-,493,-,-,-,-,-,-,-,-,-,-
85,-,494,Yes,BROOKS & DUNN,Neon Moon w/Kacey Musgraves,Arista Nashville,-,2,0,2,1,0,1,0,0,0,1,0,0.003,0,0.003,373,328,1,1,1,1,0,1,496,1,445,1,-,-,494,-,-,-,-,-,-,-,-,-,-
92,-,495,Yes,HARDY,red f/Morgan Wallen,Big Loud,-,2,0,2,1,0,1,0,0,0,1,0,0.003,0,0.003,394,403,1,1,1,1,0,1,454,1,446,1,-,-,495,-,-,-,-,-,-,-,-,-,-
168,-,496,Yes,THE ERWINS,The God I Know,StowTown,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,433,528,1,1,1,1,0,1,274,1,447,1,-,-,496,-,-,-,-,-,-,-,-,-,-
116,-,497,Yes,CHRIS STAPLETON,I Think I'm In Love With You,Mercury Nashville,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,428,514,1,1,1,1,0,1,488,1,448,1,-,-,497,-,-,-,-,-,-,280,-,-,-
361,-,498,Yes,CHARLEY CROCKETT,Don't Cry,Son Of Davy/Thirty Tigers,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,381,361,1,1,1,1,0,1,415,1,449,1,-,-,498,-,-,-,-,-,-,-,-,-,-
392,-,499,Yes,YOLA,Ride Out In The Country,Easy Eye Sound,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,444,563,1,1,1,1,0,1,338,1,450,1,-,-,499,-,-,-,-,-,-,-,-,-,-
137,-,500,Yes,MIDLAND,Put The Hurt On Me,Big Machine,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,412,462,1,1,1,1,0,1,453,1,451,1,-,-,500,-,-,-,-,-,-,-,-,-,-
